,Date,Open,High,Low,Close,Adj Close,Volume,Percent Change,Label
0,2008-03-31,41.34,44.5,40.0,43.419998,43.06263,12138600,0.0,0
1,2008-04-07,43.82,44.299999,41.790001000000004,41.849998,41.505558,7281200,-1.557071999999998,0
2,2008-04-14,41.68,44.240002000000004,40.419998,42.700001,42.348564,8866700,0.8430060000000026,1
3,2008-04-21,42.389998999999996,43.549999,39.400002,43.490002000000004,43.132069,15150100,0.7835049999999981,1
4,2008-04-28,43.959998999999996,44.0,40.32,42.43,42.08078,12675200,-1.0512890000000041,0
5,2008-05-05,42.0,42.299999,40.18,41.279999,40.940253999999996,11712500,-1.1405260000000013,0
6,2008-05-12,41.299999,41.709998999999996,39.419998,40.459998999999996,40.127003,14378700,-0.813250999999994,0
7,2008-05-19,40.560001,40.970001,38.549999,40.59,40.255928000000004,16331000,0.1289250000000024,1
8,2008-05-26,40.330002,42.0,39.900002,40.599998,40.265839,8513000,0.00991099999999534,1
9,2008-06-02,40.5,42.43,39.709998999999996,41.549999,41.208031,14025100,0.9421919999999986,1
10,2008-06-09,41.849998,41.849998,39.669998,40.650002,40.315434,12892100,-0.892596999999995,0
11,2008-06-16,39.82,40.790001000000004,36.080002,36.189999,35.892139,19465800,-4.423295000000003,0
12,2008-06-23,36.27,36.959998999999996,35.07,35.700001,35.406181,16758400,-0.48595800000000366,0
13,2008-06-30,35.59,36.790001000000004,33.720001,34.41,34.126796999999996,14694200,-1.2793840000000003,0
14,2008-07-07,34.57,36.400002,33.23,33.810001,33.531731,17193200,-0.5950659999999957,0
15,2008-07-14,34.400002,35.169998,32.82,34.970001,34.682182,15142300,1.1504509999999968,1
16,2008-07-21,34.799999,38.0,33.759997999999996,37.099998,36.794655,15422200,2.1124730000000014,1
17,2008-07-28,37.099998,37.68,34.099998,35.610001000000004,35.316917,16110600,-1.4777380000000022,0
18,2008-08-04,35.66,42.259997999999996,35.66,42.18,41.832840000000004,19410400,6.515923000000008,1
19,2008-08-11,42.200001,44.139998999999996,40.009997999999996,43.150002,42.794857,12576600,0.9620169999999959,1
20,2008-08-18,43.450001,43.450001,41.110001000000004,42.259997999999996,41.912178000000004,9526700,-0.882678999999996,0
21,2008-08-25,41.560001,42.91,40.580002,41.880001,41.535315999999995,8207300,-0.3768620000000098,0
22,2008-09-01,41.889998999999996,43.48,38.720001,39.82,39.492259999999995,9359700,-2.043056,0
23,2008-09-08,40.669998,41.439999,39.07,40.66,40.325356,13847600,0.8330960000000047,1
24,2008-09-15,39.779999,42.75,33.990002000000004,36.849998,36.546711,19860800,-3.7786449999999974,0
25,2008-09-22,35.5,37.41,33.73,36.529999,36.229351,8098100,-0.31736000000000075,0
26,2008-09-29,35.82,37.07,31.35,33.400002,33.125107,9114900,-3.1042440000000013,0
27,2008-10-06,33.459998999999996,34.0,21.25,22.26,22.07679,24931500,-11.048317,0
28,2008-10-13,23.059998999999998,31.120001000000002,22.73,25.219998999999998,25.012426,31167400,2.9356360000000024,1
29,2008-10-20,25.530001000000002,29.290001,22.16,23.83,23.633865,19059600,-1.3785610000000013,0
30,2008-10-27,23.43,23.43,9.82,16.299999,16.165844,89635900,-7.468021,0
31,2008-11-03,16.41,19.34,15.06,15.85,15.719548000000001,42680800,-0.44629599999999847,0
32,2008-11-10,16.34,16.549999,12.12,12.95,12.843414,28384000,-2.876134000000002,0
33,2008-11-17,12.8,13.35,8.0,8.82,8.747407,43942600,-4.096006999999998,0
34,2008-11-24,9.11,12.66,8.94,12.11,12.01033,23469500,3.262922999999999,1
35,2008-12-01,11.77,14.26,11.01,14.14,14.023623,27859100,2.013293000000001,1
36,2008-12-08,14.5,16.299999,13.77,15.54,15.4121,30577000,1.388477,1
37,2008-12-15,15.63,16.99,14.13,16.18,16.046831,25559100,0.6347310000000004,1
38,2008-12-22,16.129998999999998,17.440001000000002,15.09,15.88,15.7493,7227900,-0.2975310000000011,0
39,2008-12-29,15.6,17.91,15.16,17.790001,17.643583,12310600,1.8942829999999997,1
40,2009-01-05,17.700001,18.780001000000002,16.530001000000002,16.709999,16.572470000000003,19081600,-1.0711129999999969,0
41,2009-01-12,16.67,17.16,14.01,15.27,15.144322,27188300,-1.428148000000002,0
42,2009-01-19,15.23,15.97,14.04,15.52,15.392264,20319300,0.2479420000000001,1
43,2009-01-26,15.64,18.82,15.34,17.360001,17.217123,26009500,1.824859,1
44,2009-02-02,17.01,22.5,16.790001,21.73,21.551153,35027600,4.3340299999999985,1
45,2009-02-09,22.0,23.059998999999998,20.0,21.299999,21.124691000000002,23450800,-0.42646199999999723,0
46,2009-02-16,20.5,21.389999,18.049999,18.67,18.51634,27986100,-2.6083510000000025,0
47,2009-02-23,18.23,18.99,15.58,15.76,15.630289000000001,40682400,-2.8860509999999984,0
48,2009-03-02,15.65,15.65,12.68,13.44,13.329384,39572800,-2.300905000000002,0
49,2009-03-09,13.4,17.52,12.91,17.24,17.098108,29158900,3.7687240000000006,1
50,2009-03-16,17.360001,19.33,16.4,17.26,17.169043,28871400,0.07093499999999864,1
51,2009-03-23,17.83,18.870001000000002,17.370001000000002,17.9,17.805666,20551800,0.6366230000000002,1
52,2009-03-30,17.35,19.25,16.700001,18.34,18.243353,22728500,0.4376870000000004,1
53,2009-04-06,18.129998999999998,20.629998999999998,16.889999,20.450001,20.342229999999997,19253300,2.098876999999998,1
54,2009-04-13,20.51,21.799999,19.469998999999998,21.41,21.297171,24804200,0.9549410000000016,1
55,2009-04-20,21.07,21.35,18.950001,19.58,19.476816,14176600,-1.8203549999999993,0
56,2009-04-27,20.09,21.32,19.32,19.49,19.387289000000003,20596500,-0.0895269999999968,0
57,2009-05-04,19.940001000000002,24.629998999999998,18.549999,23.68,23.55521,33559400,4.167920999999996,1
58,2009-05-11,23.77,23.77,20.799999,21.66,21.545853,23473700,-2.009356999999998,0
59,2009-05-18,21.9,21.98,19.889999,19.93,19.82497,19915000,-1.7208830000000006,0
60,2009-05-25,19.780001000000002,22.299999,19.32,22.17,22.053164000000002,19912200,2.228194000000002,1
61,2009-06-01,22.450001,24.030001000000002,22.17,22.84,22.719635,21713000,0.6664709999999978,1
62,2009-06-08,22.73,22.780001000000002,19.85,20.889999,20.779909,29863500,-1.9397260000000003,0
63,2009-06-15,20.41,25.43,20.15,25.24,25.106987,36155000,4.327078,1
64,2009-06-22,24.59,25.6,23.290001,24.67,24.539991,24996500,-0.5669959999999996,0
65,2009-06-29,24.65,24.889999,23.52,23.66,23.535315,17058300,-1.004676,0
66,2009-07-06,23.540001,25.68,23.1,23.98,23.853628,28722300,0.31831299999999985,1
67,2009-07-13,24.110001,25.1,23.34,24.870001000000002,24.738939000000002,22505200,0.8853110000000015,1
68,2009-07-20,24.85,26.35,24.1,26.200001,26.06193,21228600,1.3229909999999983,1
69,2009-07-27,25.790001,29.16,25.559998999999998,28.4,28.250335999999997,37458600,2.188405999999997,1
70,2009-08-03,28.27,28.75,26.49,27.65,27.504285999999997,22738700,-0.7460500000000003,0
71,2009-08-10,27.6,29.51,27.35,28.82,28.668119,17421400,1.163833000000004,1
72,2009-08-17,28.41,30.629998999999998,28.24,29.870001000000002,29.712589,24035500,1.0444700000000005,1
73,2009-08-24,30.18,30.940001000000002,29.530001000000002,29.67,29.513643,16943800,-0.19894600000000295,0
74,2009-08-31,29.35,30.299999,28.370001000000002,29.9,29.74243,16990600,0.22878700000000052,1
75,2009-09-07,29.75,31.450001,28.58,31.33,31.164897999999997,18033500,1.4224679999999985,1
