,Date,Open,High,Low,Close,Adj Close,Volume,Percent Change,Label
0,2008-03-31,6.7111979999999996,7.170922999999999,6.671906,6.986248,2.711665,26846400,0.0,0
1,2008-04-07,6.986248,7.060903999999999,6.8801570000000005,6.915521000000001,2.684212,23620600,-0.02745299999999995,0
2,2008-04-14,6.943026,7.292731,6.888016,7.280943,2.826048,24030200,0.14183600000000007,1
3,2008-04-21,7.257368,7.387033,7.151277,7.229863000000001,2.806222,48328600,-0.01982600000000012,0
4,2008-04-28,7.198428,7.2691550000000005,7.0255399999999995,7.053045,2.737592,27052300,-0.06863000000000019,0
5,2008-05-05,7.053045,7.100196,6.895875,6.998035000000001,2.805489,22592500,0.06789700000000032,1
6,2008-05-12,7.001964999999999,7.163065,6.9744600000000005,7.135560000000001,2.860622,20304500,0.0551330000000001,1
7,2008-05-19,7.123772,7.2691550000000005,6.915521000000001,6.935167,2.7802860000000003,34788500,-0.08033599999999996,0
8,2008-05-26,6.911592,7.170922999999999,6.911592,7.108055,2.849596,40493900,0.06930999999999976,1
9,2008-06-02,7.064833,7.100196,6.7622789999999995,6.7622789999999995,2.710975,25653400,-0.1386210000000001,0
10,2008-06-09,6.797642,6.895875,6.707269,6.793713,2.723577,25532600,0.012602000000000224,1
11,2008-06-16,6.7622789999999995,6.990177,6.715127000000001,6.777996000000001,2.717276,29747600,-0.006301000000000112,0
12,2008-06-23,6.81336,6.9744600000000005,6.785855000000001,6.923379,2.775559,38450200,0.05828299999999986,1
13,2008-06-30,6.990177,7.249509,6.852652,6.958742999999999,2.7897369999999997,34371600,0.014177999999999802,1
14,2008-07-07,6.958742999999999,7.151277,6.876228,6.970530999999999,2.794463,30563600,0.00472600000000023,1
15,2008-07-14,7.0255399999999995,7.0255399999999995,6.640471000000001,6.750491,2.70625,29475900,-0.0882130000000001,0
16,2008-07-21,6.789784,6.962672,6.628684,6.652259,2.6668689999999997,21346900,-0.03938100000000011,0
17,2008-07-28,6.6483300000000005,6.774067,6.5304519999999995,6.581532000000001,2.638515,23193100,-0.02835399999999977,0
18,2008-08-04,6.5422400000000005,6.7308449999999995,6.3850690000000005,6.605108,2.742914,25956700,0.10439899999999991,1
19,2008-08-11,6.577603,6.7622789999999995,6.451867,6.506876,2.702121,31193000,-0.04079299999999986,0
20,2008-08-18,6.518664,6.585462,6.463654,6.546169,2.718438,23026500,0.016316999999999915,1
21,2008-08-25,6.5304519999999995,6.585462,6.440079,6.475442,2.689066,18128000,-0.029371999999999954,0
22,2008-09-01,6.48723,6.581532000000001,6.192533999999999,6.251473000000001,2.59606,16143700,-0.09300599999999992,0
23,2008-09-08,6.330058999999999,6.565815,6.149312,6.526523,2.710279,31485900,0.11421899999999985,1
24,2008-09-15,6.444008,6.506876,5.799607,6.125737,2.543844,69243100,-0.1664349999999999,0
25,2008-09-22,6.137525,6.153242,5.799607,5.988212,2.486734,32837100,-0.05710999999999977,0
26,2008-09-29,5.9646360000000005,6.125737,5.500982,5.819253,2.416571,44065500,-0.07016300000000042,0
27,2008-10-06,5.772101999999999,5.874263,4.129666,4.538311,1.8846310000000002,62469600,-0.5319399999999996,0
28,2008-10-13,4.742632,5.410609,4.510806,5.143418,2.1359150000000002,51234900,0.25128400000000006,1
29,2008-10-20,5.108055,5.434185,4.70334,4.935167,2.049435,45507700,-0.08648000000000033,0
30,2008-10-27,4.8369349999999995,5.218075,4.687623,5.092338,2.114703,44460700,0.0652680000000001,1
31,2008-11-03,5.053045,5.504911,4.876228,5.009823,2.176366,32611900,0.0616629999999998,1
32,2008-11-10,5.092338,5.159135,4.145383,4.538311,1.971532,39953600,-0.20483399999999974,0
33,2008-11-17,4.479372,4.722986,4.066798,4.475442,1.94422,51325500,-0.027312000000000003,0
34,2008-11-24,4.518664,4.872299,4.408644000000001,4.734774,2.056879,33524600,0.11265899999999984,1
35,2008-12-01,4.628684,4.70334,4.117878,4.392926999999999,1.9083740000000002,52582300,-0.14850499999999967,0
36,2008-12-08,4.463654,4.628684,4.235755999999999,4.573674,1.986894,47041200,0.0785199999999997,1
37,2008-12-15,4.589391,4.695481,4.282907,4.294695,1.8657009999999998,49324000,-0.1211930000000001,0
38,2008-12-22,4.302554,4.3732809999999995,4.106091,4.204322,1.82644,18138800,-0.03926099999999977,0
39,2008-12-29,4.192533999999999,4.412574,4.141454,4.37721,1.901546,26967100,0.0751059999999999,1
40,2009-01-05,4.37721,4.479372,4.220039,4.353634,1.891305,52051200,-0.010240999999999945,0
