,Date,Open,High,Low,Close,Adj Close,Volume,Percent Change,Label
0,2008-03-31,32.16,33.474998,31.885,32.549999,19.531712,39870800,0.0,0
1,2008-04-07,32.849998,33.634997999999996,32.509997999999996,33.105,19.864742,28090400,0.3330300000000008,1
2,2008-04-14,33.16,34.404999,32.785,33.939999,20.365783999999998,23797400,0.5010419999999982,1
3,2008-04-21,33.845001,34.095001,32.275002,33.860001000000004,20.317778,31499400,-0.04800599999999733,0
4,2008-04-28,33.764998999999996,34.395,33.145,33.57,20.143760999999998,27423200,-0.17401700000000275,0
5,2008-05-05,33.615002000000004,33.825001,32.505001,32.855,19.714725,31263800,-0.4290359999999964,0
6,2008-05-12,32.924999,33.959998999999996,32.869999,33.735001000000004,20.242773,23643600,0.5280479999999983,1
7,2008-05-19,33.794998,34.110001000000004,33.080002,33.080002,19.849743,20194000,-0.39302999999999955,0
8,2008-05-26,33.16,33.895,32.965,33.564999,20.285076,15252400,0.43533299999999997,1
9,2008-06-02,33.5,33.884997999999996,32.630001,32.720001,19.774406,24551200,-0.5106700000000011,0
10,2008-06-09,32.75,33.705002,32.639998999999996,33.705002,20.36969,26173800,0.5952839999999995,1
11,2008-06-16,33.544998,33.855,32.66,32.75,19.792524,26636800,-0.5771659999999983,0
12,2008-06-23,32.935001,33.0,31.26,31.525,19.052195,30097400,-0.7403289999999991,0
13,2008-06-30,31.525,31.815001000000002,31.045,31.205,18.858814000000002,22387800,-0.1933809999999987,0
14,2008-07-07,31.285,31.73,30.055,30.360001,18.348131,32676800,-0.5106830000000038,0
15,2008-07-14,30.665001,30.84,28.655001000000002,30.205,18.254459,43098800,-0.09367199999999798,0
16,2008-07-21,30.190001000000002,30.559998999999998,26.450001,27.450001,16.589466,71046000,-1.664992999999999,0
17,2008-07-28,27.66,28.555,27.0,27.5,16.619682,48040400,0.030215999999999354,1
18,2008-08-04,27.415001,27.995001000000002,26.65,27.795,16.797966,49752000,0.1782839999999979,1
19,2008-08-11,27.799999,28.459999,27.15,27.655001000000002,16.713358,34385200,-0.08460799999999935,0
20,2008-08-18,27.655001000000002,27.834999,26.610001,27.639999,16.70429,26556600,-0.009067999999999188,0
21,2008-08-25,27.35,28.945,26.584999,28.35,17.283373,32054600,0.5790830000000007,1
22,2008-09-01,28.764999,29.25,27.865,28.84,17.5821,33383600,0.2987269999999995,1
23,2008-09-08,29.905001000000002,30.775,27.545,29.299999,17.862537,49596200,0.28043699999999916,1
24,2008-09-15,28.33,34.0,27.905001000000002,31.790001,19.380543,75610600,1.5180059999999997,1
25,2008-09-22,32.610001000000004,32.825001,29.655001000000002,29.940001000000002,18.252703,25217000,-1.127839999999999,0
26,2008-09-29,30.305,30.445,25.625,26.059998999999998,15.887293,36436000,-2.3654100000000007,0
27,2008-10-06,25.594998999999998,25.780001000000002,16.365,19.75,12.040445,73848200,-3.8468479999999996,0
28,2008-10-13,21.215,24.264999,19.045,21.57,13.149996,54363200,1.1095509999999997,1
29,2008-10-20,21.780001000000002,22.77,16.135,19.434998999999998,11.848405,46544000,-1.3015910000000002,0
30,2008-10-27,19.325001,22.315001000000002,17.975,22.139999,13.497495,52723800,1.649090000000001,1
31,2008-11-03,22.014999,24.68,21.434998999999998,23.145,14.110187,41472000,0.6126919999999991,1
32,2008-11-10,23.475,23.795,19.155001000000002,20.885,12.732394000000001,42553400,-1.3777929999999987,0
33,2008-11-17,20.719998999999998,20.860001,14.84,16.855,10.27553,59695600,-2.4568640000000013,0
34,2008-11-24,17.565001000000002,23.445,17.225,23.15,14.2773,44939600,4.0017700000000005,1
35,2008-12-01,22.385,22.5,20.32,22.18,13.679073,62071600,-0.5982269999999996,0
36,2008-12-08,22.780001000000002,23.184998999999998,19.905001000000002,20.719998999999998,12.778641,49214400,-0.9004320000000003,0
37,2008-12-15,20.764999,23.940001000000002,20.305,22.674999,13.984347,47838200,1.2057059999999993,1
38,2008-12-22,22.700001,23.0,21.690001000000002,21.945,13.534132000000001,14509200,-0.45021499999999826,0
39,2008-12-29,21.93,23.360001,21.209999,23.139999,14.27113,20044200,0.736997999999998,1
40,2009-01-05,22.995001000000002,23.48,21.655001000000002,21.870001000000002,13.487884,32567800,-0.7832460000000001,0
41,2009-01-12,21.754998999999998,22.004998999999998,18.514999,19.9,12.272929,50327800,-1.2149549999999998,0
42,2009-01-19,19.629998999999998,19.725,11.04,12.245,7.551857000000001,198869400,-4.721071999999999,0
