,Date,Open,High,Low,Close,Adj Close,Volume,Percent Change,Label
0,2008-03-31,18.389999,20.68,18.17,20.565001000000002,18.851229,11305600,0.0,0
1,2008-04-07,20.735001,21.290001,20.280001000000002,20.545,18.832902999999998,12762000,-0.01832600000000184,0
2,2008-04-14,20.6,22.940001000000002,20.254998999999998,22.469998999999998,20.597488000000002,16593000,1.7645850000000038,1
3,2008-04-21,22.34,23.379998999999998,22.02,23.15,21.220819,13750200,0.6233309999999967,1
4,2008-04-28,23.27,24.120001000000002,22.870001000000002,23.84,21.853317,12041200,0.6324980000000018,1
5,2008-05-05,23.955,24.055,22.825001,23.15,21.220819,10687000,-0.6324980000000018,0
6,2008-05-12,23.145,23.82,22.605,23.700001,21.724982999999998,9444400,0.5041639999999994,1
7,2008-05-19,23.66,23.75,22.645,22.889999,20.982485,7558000,-0.7424979999999977,0
8,2008-05-26,22.895,23.565001000000002,22.684998999999998,23.315001000000002,21.372059,6223400,0.38957399999999964,1
9,2008-06-02,23.74,24.610001,23.290001,23.690001000000002,21.71582,14291800,0.34376100000000065,1
10,2008-06-09,23.700001,24.695,22.995001000000002,24.375,22.343729,14332600,0.6279089999999989,1
11,2008-06-16,24.610001,25.0,23.875,23.934998999999998,21.954298,11231400,-0.3894309999999983,0
12,2008-06-23,24.094998999999998,24.65,21.85,22.639999,20.766462,12617800,-1.1878360000000008,0
13,2008-06-30,22.58,23.475,22.254998999999998,22.48,20.619703,10783200,-0.14675899999999942,0
14,2008-07-07,22.690001000000002,23.09,21.809998999999998,22.605,20.734356,11333400,0.11465299999999701,1
15,2008-07-14,22.799999,26.040001,21.795,25.67,23.545723000000002,25300800,2.811367000000004,1
16,2008-07-21,25.799999,25.91,23.940001000000002,24.145,22.146923,22634600,-1.3988000000000014,0
17,2008-07-28,24.559998999999998,25.040001,23.305,23.469998999999998,21.527781,13069600,-0.6191420000000001,0
18,2008-08-04,23.52,25.355,22.735001,25.27,23.178822,11320800,1.6510409999999993,1
19,2008-08-11,25.17,26.040001,24.965,25.975,23.82548,11105400,0.6466579999999986,1
20,2008-08-18,26.02,26.139999,24.0,24.75,22.701853,10035000,-1.123626999999999,0
21,2008-08-25,24.549999,24.555,23.299999,23.76,21.793781,8681200,-0.9080720000000007,0
22,2008-09-01,24.0,24.860001,21.379998999999998,22.254998999999998,20.413328,10742400,-1.3804529999999993,0
23,2008-09-08,22.85,23.155001000000002,21.705,22.584999,20.716015,12928600,0.3026869999999988,1
24,2008-09-15,21.975,22.825001,20.125,22.450001,20.606081,20519800,-0.10993399999999909,0
25,2008-09-22,23.08,23.495001000000002,20.965,21.360001,19.605605999999998,19220400,-1.0004750000000016,0
26,2008-09-29,20.99,20.99,17.415001,17.575001,16.131487,78260200,-3.474118999999998,0
27,2008-10-06,17.125,17.58,13.46,14.285,13.111707999999998,27826000,-3.0197790000000015,0
28,2008-10-13,14.86,17.254998999999998,12.415,13.275,12.184660000000001,36245400,-0.9270479999999974,0
29,2008-10-20,13.245,14.375,11.22,12.15,11.152064,25473000,-1.0325960000000016,0
30,2008-10-27,11.79,14.47,11.625,14.325,13.148419,28763600,1.9963550000000012,1
31,2008-11-03,14.085,15.235,12.33,13.11,12.033216,26614000,-1.115203000000001,0
32,2008-11-10,13.34,13.545,10.575,11.125,10.211253999999998,24229600,-1.821962000000001,0
33,2008-11-17,10.875,11.285,9.19,9.87,9.059332000000001,32743000,-1.1519219999999972,0
34,2008-11-24,10.06,11.63,9.89,11.61,10.656414,13752200,1.5970819999999986,1
35,2008-12-01,11.015,11.175,9.985,10.465,9.60546,23296600,-1.050953999999999,0
36,2008-12-08,10.66,11.345,10.035,10.74,9.857873,24079400,0.2524129999999989,1
37,2008-12-15,10.74,12.02,10.55,11.79,10.821633,23662800,0.9637600000000006,1
38,2008-12-22,11.735,11.89,11.02,11.655,10.712683,9177800,-0.1089500000000001,0
39,2008-12-29,11.595,12.785,11.28,12.74,11.709961,11023800,0.9972779999999997,1
40,2009-01-05,12.58,13.575,12.45,13.025,11.971914,16909800,0.2619530000000001,1
41,2009-01-12,12.905,13.195,10.775,12.765,11.732939,35196200,-0.23897499999999994,0
42,2009-01-19,12.665,12.895,11.99,12.62,11.599662,19126800,-0.13327699999999965,0
43,2009-01-26,12.47,14.0,12.47,13.075,12.017876,22426200,0.418213999999999,1
44,2009-02-02,12.745,14.875,12.63,14.855,13.653960000000001,24911000,1.636084000000002,1
45,2009-02-09,14.825,14.895,13.525,13.93,12.803747,15471200,-0.8502130000000019,0
46,2009-02-16,12.71,13.53,12.25,12.905,11.861621000000001,14693800,-0.9421259999999982,0
47,2009-02-23,13.01,13.505,12.43,12.71,11.682386,22755800,-0.17923500000000203,0
48,2009-03-02,12.41,12.845,11.41,11.855,10.896511,18655800,-0.785874999999999,0
49,2009-03-09,11.645,13.655,11.42,13.435,12.348773,20479400,1.4522619999999993,1
50,2009-03-16,13.77,14.415,13.28,13.965,12.852179,18949600,0.503406,1
51,2009-03-23,14.375,15.42,14.245,14.785,13.606835,18122400,0.7546560000000007,1
52,2009-03-30,14.455,16.375,13.965,15.63,14.384501,23744200,0.777666,1
53,2009-04-06,15.47,15.66,14.01,15.16,13.951953,17256800,-0.4325480000000006,0
54,2009-04-13,14.95,15.93,14.245,15.25,14.034781,23698600,0.08282800000000101,1
55,2009-04-20,15.135,16.735001,14.85,16.665001,15.337026000000002,20538200,1.302245000000001,1
56,2009-04-27,16.41,17.5,15.99,17.059998999999998,15.700547,12765600,0.36352099999999865,1
57,2009-05-04,17.125,17.575001,15.81,16.225,14.932089000000001,13650400,-0.768457999999999,0
58,2009-05-11,16.0,16.145,15.255,15.9,14.632985000000001,15386600,-0.2991039999999998,0
59,2009-05-18,16.01,17.25,15.81,16.045,14.766430999999999,14215600,0.1334459999999975,1
60,2009-05-25,15.945,16.945,15.8,16.695,15.364633999999999,8082000,0.5982029999999998,1
61,2009-06-01,16.98,17.695,16.469998999999998,16.705,15.373837,13072600,0.009203000000001182,1
62,2009-06-08,16.584999,17.485001,15.93,16.98,15.626919000000001,13170800,0.2530820000000009,1
63,2009-06-15,16.615,16.780001000000002,15.74,15.825,14.577051,9983400,-1.049868,0
64,2009-06-22,15.505,16.004998999999998,15.295,15.95,14.692195000000002,10216000,0.1151440000000008,1
65,2009-06-29,15.89,16.379998999999998,15.545,15.81,14.563232999999999,9801200,-0.12896200000000313,0
66,2009-07-06,15.77,16.105,15.345,15.72,14.480329000000001,12173400,-0.08290399999999742,0
67,2009-07-13,15.825,17.035,15.49,16.495001000000002,15.194215,20249200,0.7138859999999987,1
68,2009-07-20,16.705,17.365,16.41,17.344998999999998,15.977181,14195800,0.782966,1
69,2009-07-27,17.275,17.35,16.57,16.674999,15.360023000000002,11566000,-0.6171579999999981,0
70,2009-08-03,16.805,17.209999,16.455,16.665001,15.350807000000001,13700800,-0.009216000000000335,0
71,2009-08-10,16.625,17.225,16.26,16.719998999999998,15.401473000000001,9479200,0.050665999999999656,1
72,2009-08-17,16.504998999999998,16.735001,15.9,16.674999,15.360023000000002,11246800,-0.04144999999999932,0
73,2009-08-24,16.735001,17.715,16.715,17.66,16.267344,13468600,0.9073209999999996,1
74,2009-08-31,17.594998999999998,17.715,16.93,17.700001,16.304192999999998,12964400,0.03684899999999658,1
75,2009-09-07,18.754998999999998,19.355,18.18,19.209999,17.695104999999998,8921000,1.3909120000000001,1
76,2009-09-14,19.030001000000002,20.120001000000002,18.985001,19.684998999999998,18.132654000000002,12233000,0.4375490000000042,1
77,2009-09-21,19.705,19.825001,18.530001000000002,18.635,17.178869,8235800,-0.9537850000000034,0
78,2009-09-28,18.715,19.07,17.58,17.735001,16.349197,10591200,-0.8296719999999986,0
79,2009-10-05,17.805,19.08,17.655001000000002,19.055,17.566053,14398800,1.216856,1
80,2009-10-12,19.200001,20.844998999999998,19.09,20.405001000000002,18.81056,20446600,1.2445069999999987,1
