,Date,Open,High,Low,Close,Adj Close,Volume,Percent Change,Label
0,2008-03-31,19.226667000000003,20.457777,19.0,20.044445,18.340014,5462400,0.0,0
1,2008-04-07,20.044445,20.311111,19.466667,19.52,17.860159,4487400,-0.4798550000000006,0
2,2008-04-14,19.48,21.035555,19.466667,20.853333,19.080116,5024800,1.2199570000000008,1
3,2008-04-21,21.435556,22.56889,21.337778,21.795555,19.942211,9525200,0.8620950000000001,1
4,2008-04-28,21.911112,22.222220999999998,21.497778,21.746666,19.897478,6206100,-0.0447330000000008,0
5,2008-05-05,21.608889,22.471110999999997,21.608889,21.848888,19.991013,5050200,0.09353499999999926,1
6,2008-05-12,21.915556,23.608889,21.848888,23.546667000000003,21.544422,6918600,1.553409000000002,1
7,2008-05-19,23.511110000000002,23.511110000000002,21.706667000000003,21.853333,19.995075,8033000,-1.549347000000001,0
8,2008-05-26,21.902222000000002,22.817778,21.582222,22.799999,20.861245999999998,6460200,0.8661709999999978,1
9,2008-06-02,22.773332999999997,23.577778,22.426666,22.764444,20.82872,5715500,-0.03252599999999717,0
10,2008-06-09,22.786667,23.137777,22.288889,22.92,20.971045,7913000,0.1423249999999996,1
11,2008-06-16,22.666666,23.235556,22.43111,22.795555,20.912285,6043500,-0.05875999999999948,0
12,2008-06-23,22.946667,22.946667,20.862223,20.977777,19.244678,10596600,-1.6676070000000003,0
13,2008-06-30,20.977777,21.360001,20.32,20.466667,18.775795000000002,6156800,-0.46888299999999816,0
14,2008-07-07,20.617777,21.542223,20.315556,20.959999,19.228369,8075600,0.4525739999999985,1
15,2008-07-14,21.151112,22.497778,20.457777,22.355556,20.508636,9018200,1.2802669999999985,1
16,2008-07-21,23.293332999999997,23.333334,21.502222,21.724445000000003,19.929661,13798500,-0.5789749999999998,0
17,2008-07-28,21.706667000000003,21.844444,20.724445000000003,21.084444,19.342531,8451700,-0.5871299999999984,0
18,2008-08-04,21.115555,21.346666,20.533333,21.133333,19.387381,8489200,0.04485000000000028,1
19,2008-08-11,20.924444,21.666666,20.542223,21.475555,19.70134,7979400,0.313958999999997,1
20,2008-08-18,21.542223,21.862223,21.164444,21.844444,20.039742999999998,5979000,0.33840299999999957,1
21,2008-08-25,21.715555,22.035555,21.222220999999998,21.573334,19.791033,5260000,-0.2487099999999991,0
22,2008-09-01,21.817778,22.120001000000002,19.657778,20.031111,18.376225,6916400,-1.4148079999999972,0
23,2008-09-08,20.6,20.662222,19.204445,19.884445,18.241674,8171100,-0.13455100000000186,0
24,2008-09-15,19.515556,22.266666,17.311111,19.644444,18.076635,14506600,-0.16503900000000016,0
25,2008-09-22,19.497778,19.608889,17.777779000000002,18.106667,16.661587,6960000,-1.4150479999999988,0
26,2008-09-29,17.826666,18.360001,16.586666,16.59111,15.266987,11414800,-1.3946000000000005,0
27,2008-10-06,16.128889,16.128889,13.208889000000001,14.813334,13.631094000000001,15663200,-1.6358929999999994,0
28,2008-10-13,15.413332999999998,17.915556,14.053332999999999,15.302222,14.080964999999999,14848700,0.44987099999999813,1
29,2008-10-20,15.217778,15.875556,12.933333,13.577778,12.49415,14660800,-1.5868149999999996,0
30,2008-10-27,13.333332999999998,14.897778,12.213333,14.777778,13.598376000000002,14797900,1.1042260000000024,1
31,2008-11-03,14.715554999999998,15.235555999999999,13.342222,13.715554999999998,12.620925999999999,7840100,-0.9774500000000028,0
32,2008-11-10,14.062222,14.32,12.733334,13.244445,12.187413000000001,14083800,-0.4335129999999978,0
33,2008-11-17,13.097777,14.328889000000002,12.435555,13.333332999999998,12.269212,18067500,0.0817989999999984,1
34,2008-11-24,13.533334,15.524445000000002,13.466666,15.524445000000002,14.285453,17823800,2.016241000000001,1
35,2008-12-01,14.724444,15.12,12.955556,13.924444,12.813145,16272200,-1.472308,0
36,2008-12-08,14.484445000000001,14.52,12.2,12.786667,11.81568,15375700,-0.997465,0
37,2008-12-15,12.946667,13.902223000000001,12.333333,13.266666,12.25923,13467400,0.4435500000000001,1
38,2008-12-22,13.222222,13.222222,12.142222,12.915556,11.934781,9972900,-0.3244490000000013,0
39,2008-12-29,12.928889,14.137777,12.671111,14.075556,13.006692999999999,5868600,1.0719119999999993,1
40,2009-01-05,14.035556,14.053332999999999,13.111111,13.431110999999998,12.411187,9367600,-0.5955059999999985,0
41,2009-01-12,13.342222,14.555554999999998,12.773334,14.444445000000002,13.347570999999999,14762300,0.9363839999999986,1
42,2009-01-19,14.32,14.595555,13.817778,14.102222,13.031336999999999,10022700,-0.3162339999999997,0
43,2009-01-26,14.151110999999998,14.564445000000001,13.826667,14.204445000000002,13.125794,13815400,0.09445700000000201,1
44,2009-02-02,14.031111,14.826667,13.822222,14.706667000000001,13.589882000000001,11525900,0.4640880000000003,1
45,2009-02-09,14.506667000000002,14.746667,13.604445000000002,14.12,13.047763,9878200,-0.5421190000000013,0
46,2009-02-16,13.746667,14.262222,12.395555,12.613334,11.655510000000001,7869800,-1.3922529999999984,0
47,2009-02-23,12.68,12.84,11.684444000000001,11.76,10.866978,8464100,-0.7885320000000018,0
48,2009-03-02,11.528889,12.431111,10.906667,12.137777,11.216066,17100600,0.34908800000000006,1
49,2009-03-09,12.048888999999999,13.293332999999999,11.795555,12.968889,11.984067,9847500,0.7680009999999999,1
50,2009-03-16,13.093333,13.795554999999998,12.928889,13.364445000000002,12.405992999999999,7783500,0.42192599999999914,1
51,2009-03-23,13.653334,14.608889000000001,13.542222,14.186666,13.169248000000001,9674300,0.7632550000000027,1
