Date,Open,High,Low,Close,Adj Close,Volume
2015-10-19,10.752331,10.752331,9.438803,9.880520,9.372962,4369300
2015-10-26,9.944453,9.944453,8.555368,8.555368,8.115884,7203200
2015-11-02,8.712294,8.816911,7.625437,8.369382,7.939451,283613200
2015-11-09,8.288013,8.415878,7.642873,7.782362,7.382586,135255200
2015-11-16,7.770739,8.503059,7.625437,8.258952,7.834693,122079500
2015-11-23,8.235704,8.636737,7.846295,8.340322,7.911884,117250400
2015-11-30,8.270576,9.229568,8.241516,8.845971,8.391558,168266900
2015-12-07,8.718106,8.997086,8.218267,8.241516,7.818154,96683200
2015-12-14,8.311261,8.706482,8.090403,8.229892,7.855971,101891100
2015-12-21,8.206644,8.816911,8.061342,8.729730,8.333098,52625100
2015-12-28,8.654173,8.997086,8.613489,8.834348,8.432963,43218800
2016-01-04,8.700669,8.863408,7.735866,7.869544,7.511995,125594500
2016-01-11,7.805611,7.968349,7.259276,7.288337,6.957195,134746600
2016-01-18,7.369706,7.805611,6.756532,7.759114,7.406583,105926500
2016-01-25,7.724242,8.067154,7.529538,7.997409,7.634051,106038000
2016-02-01,7.945101,8.119463,7.576034,7.671933,7.323363,80017300
2016-02-08,7.555692,7.596376,6.983203,7.143035,6.818496,82359600
2016-02-15,7.212780,7.985785,7.131411,7.945101,7.584119,71904300
2016-02-22,7.991597,8.067154,7.451075,7.811423,7.456515,105872400
2016-02-29,7.735866,9.206320,7.608000,8.973837,8.566115,128212200
2016-03-07,8.793663,9.555044,8.752978,9.491112,9.059887,123615900
2016-03-14,9.415554,10.217620,9.322561,10.072318,9.673979,134119600
2016-03-21,10.072318,10.508224,9.932829,10.211808,9.807953,72872600
2016-03-28,10.159499,10.778485,10.008386,10.694210,10.271276,81298100
2016-04-04,10.723270,10.723270,10.147876,10.397795,9.986583,74073700
2016-04-11,10.432667,10.496599,9.793339,10.113003,9.713055,71329900
2016-04-18,10.002574,10.310614,9.921205,10.165312,9.763296,54139000
2016-04-25,10.089755,10.182748,9.595729,9.682910,9.299971,52246700
2016-05-02,9.682910,9.735218,9.043582,9.171448,8.808736,59647000
2016-05-09,9.130763,9.505642,9.072642,9.165635,8.803152,48832600
2016-05-16,9.159823,9.415554,8.938965,9.223756,8.858976,78553800
2016-05-23,9.229568,10.752331,9.223756,10.612841,10.193124,188800800
2016-05-30,10.461727,10.769767,10.322237,10.665150,10.243364,103568100
2016-06-06,10.624465,11.420719,10.624465,11.112679,10.673197,106939500
2016-06-13,11.048746,11.130116,10.586687,11.008061,10.627521,112595000
