Date,Open,High,Low,Close,Adj Close,Volume
2008-03-31,55.020000,60.799999,54.910000,56.490002,46.721531,23723700
2008-04-07,57.029999,57.939999,53.450001,53.939999,44.612492,15413200
2008-04-14,53.439999,56.500000,50.139999,54.400002,44.992947,26428500
2008-04-21,53.980000,55.270000,51.090000,55.270000,45.712490,20386500
2008-04-28,55.270000,60.660000,54.700001,58.639999,48.499741,18854700
2008-05-05,58.520000,59.720001,54.009998,55.310001,45.745579,15787800
2008-05-12,55.580002,57.500000,55.150002,56.009998,46.324532,14607500
2008-05-19,56.639999,57.980000,53.790001,53.790001,44.488415,17487500
2008-05-26,53.790001,54.669998,51.110001,52.209999,43.181641,14874600
2008-06-02,52.279999,52.279999,46.209999,46.320000,38.888107,21551700
2008-06-09,46.509998,47.340000,42.299999,44.160000,37.074688,31932600
2008-06-16,43.990002,45.230000,32.340000,37.270000,31.290163,94791100
2008-06-23,37.450001,39.419998,35.270000,37.040001,31.097057,51173700
2008-06-30,37.060001,37.880001,34.330002,34.919998,29.317205,31096800
2008-07-07,35.450001,36.709999,30.000000,30.940001,25.975784,56627400
2008-07-14,31.620001,35.450001,25.600000,34.700001,29.132509,66155900
2008-07-21,36.009998,45.410000,31.490000,38.320000,32.171688,69535900
2008-07-28,38.310001,42.419998,36.200001,42.009998,35.269646,40688700
2008-08-04,42.009998,45.930000,40.709999,44.310001,37.200607,30876700
2008-08-11,44.299999,47.070000,38.900002,42.959999,36.067223,41366600
2008-08-18,42.820000,42.830002,38.169998,42.709999,35.857327,29109900
2008-08-25,41.939999,42.540001,38.340000,41.889999,35.168892,27764500
2008-09-01,43.360001,45.610001,42.490002,45.419998,38.880787,30485500
2008-09-08,48.369999,51.820000,43.070000,47.310001,40.498672,60010000
2008-09-15,43.770000,64.000000,41.450001,59.200001,50.676853,74228700
2008-09-22,57.770000,58.799999,46.369999,50.480000,43.212284,20880200
2008-09-29,47.009998,57.750000,38.750000,54.619999,46.756241,31962000
2008-10-06,51.830002,53.040001,31.230000,36.400002,31.159409,54108900
2008-10-13,39.500000,46.480000,33.209999,41.880001,35.850449,50132700
2008-10-20,42.590000,43.099998,30.990000,35.110001,30.055136,35081000
2008-10-27,33.529999,41.000000,33.070000,40.139999,34.360966,27257800
2008-11-03,39.630001,43.330002,36.259998,38.680000,33.111164,32873400
2008-11-10,39.860001,39.889999,31.350000,33.520000,28.694057,29059700
2008-11-17,32.990002,34.189999,19.750000,22.450001,19.217825,47956000
2008-11-24,24.350000,32.029999,23.350000,31.730000,27.161766,27585600
2008-12-01,30.430000,32.330002,24.450001,32.150002,28.032177,30958200
2008-12-08,33.380001,34.119999,26.120001,27.500000,23.977755,31141000
2008-12-15,28.270000,30.320000,26.160000,29.190001,25.451300,24864800
2008-12-22,29.010000,29.280001,26.879999,27.680000,24.134705,8536800
2008-12-29,27.750000,30.180000,26.900000,29.920000,26.087801,10598700
2009-01-05,29.469999,29.480000,25.370001,25.559999,22.286238,25159300
2009-01-12,25.240000,25.610001,19.150000,19.940001,17.386053,42807900
2009-01-19,18.000000,19.219999,12.440000,14.970000,13.052618,64765100
2009-01-26,14.820000,15.830000,12.100000,12.260000,10.689720,61187100
2009-02-02,12.220000,12.550000,8.840000,12.090000,10.541494,96953500
2009-02-09,12.410000,13.650000,8.590000,8.720000,7.603129,115664000
2009-02-16,8.030000,8.140000,6.000000,7.350000,6.408602,83385900
2009-02-23,7.780000,14.100000,7.510000,12.030000,10.489179,164859500
2009-03-02,11.450000,12.430000,8.760000,9.360000,8.236028,76820900
2009-03-09,9.010000,13.530000,8.950000,12.210000,10.743795,84747300
2009-03-16,12.690000,14.880000,11.000000,12.050000,10.603006,79406900
2009-03-23,13.160000,14.150000,12.040000,12.580000,11.069365,66532200
2009-03-30,11.920000,13.930000,10.690000,13.820000,12.160460,69557600
2009-04-06,13.220000,14.210000,10.500000,14.140000,12.442038,60892700
2009-04-13,13.570000,18.730000,13.270000,18.040001,15.873716,108749300
2009-04-20,16.950001,17.049999,13.430000,15.960000,14.043486,125097400
