Date,Open,High,Low,Close,Adj Close,Volume
2008-03-31,74.000000,81.660004,72.680000,80.739998,79.678398,7872100
2008-04-07,81.889999,82.790001,77.000000,77.230003,76.214554,6107900
2008-04-14,77.349998,85.940002,75.349998,85.110001,83.990936,6748400
2008-04-21,85.360001,93.370003,84.419998,89.209999,88.037025,6935200
2008-04-28,89.500000,89.500000,85.209999,88.470001,87.306755,5252700
2008-05-05,88.839996,91.339996,85.290001,86.760002,85.619247,5709400
2008-05-12,86.559998,96.580002,86.019997,96.449997,95.181831,6660400
2008-05-19,96.449997,98.309998,90.169998,91.650002,90.444954,5152300
2008-05-26,91.660004,95.110001,89.419998,94.779999,93.533783,4437900
2008-06-02,95.220001,95.250000,88.669998,88.669998,87.504128,6285000
2008-06-09,89.500000,90.279999,85.510002,90.010002,88.826515,6678900
2008-06-16,90.300003,91.589996,86.790001,87.349998,86.201485,4523600
2008-06-23,87.790001,89.110001,80.029999,81.169998,80.102737,5944500
2008-06-30,80.010002,81.809998,76.599998,78.250000,77.221130,5852100
2008-07-07,78.989998,80.610001,70.699997,78.080002,77.053368,10691600
2008-07-14,79.029999,83.589996,76.050003,81.410004,80.339592,9393600
2008-07-21,83.070000,86.889999,77.529999,79.230003,78.188255,9466600
2008-07-28,79.680000,83.059998,75.830002,76.809998,75.800064,7216600
2008-08-04,77.169998,77.209999,69.379997,72.820000,71.862526,8618200
2008-08-11,72.910004,78.419998,70.019997,74.720001,73.737549,8732200
2008-08-18,75.320000,76.930000,72.080002,75.790001,74.793480,6538800
2008-08-25,75.330002,76.750000,72.279999,73.820000,72.849380,6379000
2008-09-01,73.860001,75.010002,61.730000,64.570000,63.721008,9598100
2008-09-08,67.260002,67.440002,56.220001,64.610001,63.760487,12723100
2008-09-15,61.639999,65.709999,54.070000,64.410004,63.563118,11123800
2008-09-22,63.480000,65.000000,53.439999,55.040001,54.316307,7702200
2008-09-29,53.880001,55.009998,43.939999,44.599998,44.013580,13156000
2008-10-06,42.160000,43.520000,31.200001,35.779999,35.309547,15501400
2008-10-13,37.779999,46.700001,34.029999,38.099998,37.599045,11723900
2008-10-20,38.740002,41.720001,28.900000,30.480000,30.079235,15134300
2008-10-27,29.680000,37.680000,28.250000,36.430000,35.951000,13756800
2008-11-03,36.990002,42.060001,31.510000,35.599998,35.131912,14600300
2008-11-10,37.470001,37.970001,29.030001,31.010000,30.602266,14240000
2008-11-17,30.990000,31.730000,26.000000,29.360001,28.973965,14860800
2008-11-24,30.990000,44.900002,30.280001,44.770000,44.181343,15968500
2008-12-01,42.849998,44.740002,37.610001,42.430000,41.872112,19416500
2008-12-08,45.240002,53.950001,42.599998,46.799999,46.184654,26366300
2008-12-15,47.660000,51.810001,43.759998,45.990002,45.385303,17026600
2008-12-22,46.000000,46.209999,42.290001,44.650002,44.062927,6356600
2008-12-29,45.990002,50.630001,43.849998,50.419998,49.757053,8461800
2009-01-05,50.340000,54.709999,48.790001,51.150002,50.477459,13478800
2009-01-12,51.299999,51.490002,42.160000,48.360001,47.724144,16232300
2009-01-19,47.869999,47.869999,37.119999,40.709999,40.174728,19899400
2009-01-26,41.139999,44.310001,37.810001,38.669998,38.161545,19891100
2009-02-02,37.889999,42.400002,36.599998,42.040001,41.487240,18349500
2009-02-09,42.310001,43.970001,38.259998,40.410000,39.878670,15021600
2009-02-16,38.430000,38.840000,33.700001,35.650002,35.181259,15493900
2009-02-23,36.160000,36.570000,32.520000,33.740002,33.296375,18089500
2009-03-02,33.020000,35.529999,30.160000,32.709999,32.279915,21885600
2009-03-09,32.209999,42.400002,32.000000,40.349998,39.819462,18934800
2009-03-16,40.540001,41.869999,36.900002,37.310001,36.819431,14815500
2009-03-23,38.860001,43.189999,37.529999,41.320000,40.776707,11178800
2009-03-30,40.520000,44.320000,37.290001,43.169998,42.602379,9574600
2009-04-06,42.349998,44.400002,40.599998,44.000000,43.421471,6094700
2009-04-13,43.369999,47.349998,42.000000,46.599998,45.987278,8575400
2009-04-20,45.290001,46.369999,41.500000,45.660000,45.059639,10418600
2009-04-27,44.930000,46.570000,36.750000,38.110001,37.608921,18933200
