Date,Open,High,Low,Close,Adj Close,Volume
2008-03-31,27.805000,30.910000,27.049999,30.270000,30.270000,23513200
2008-04-07,30.750000,30.990000,27.530001,27.959999,27.959999,17404200
2008-04-14,28.000000,28.480000,26.080000,27.570000,27.570000,25312600
2008-04-21,27.350000,29.330000,26.750000,29.139999,29.139999,19191100
2008-04-28,29.049999,30.160000,21.250000,22.850000,22.850000,81793500
2008-05-05,22.760000,23.549999,21.299999,22.180000,22.180000,73412900
2008-05-12,22.389999,22.559999,20.650000,20.930000,20.930000,54288500
2008-05-19,20.400000,23.980000,20.150000,23.610001,23.610001,49156500
2008-05-26,23.700001,24.540001,23.240000,24.030001,24.030001,24810400
2008-06-02,24.040001,24.510000,23.370001,23.410000,23.410000,29136900
2008-06-09,23.350000,24.000000,21.940001,23.719999,23.719999,37822900
2008-06-16,23.799999,23.910000,22.680000,22.959999,22.959999,23159800
2008-06-23,22.969999,23.070000,21.490000,22.020000,22.020000,49656600
2008-06-30,21.690001,22.719999,21.330000,21.600000,21.600000,18471400
2008-07-07,21.660000,23.520000,20.910000,22.570000,22.570000,25524100
2008-07-14,22.850000,24.200001,22.059999,23.969999,23.969999,27477900
2008-07-21,23.959999,24.219999,22.930000,23.610001,23.610001,21457600
2008-07-28,23.240000,23.559999,18.129999,18.629999,18.629999,67321900
2008-08-04,18.410000,20.840000,18.020000,20.700001,20.700001,38517400
2008-08-11,20.629999,21.600000,19.950001,20.110001,20.110001,31947100
2008-08-18,20.219999,20.799999,19.930000,20.670000,20.670000,17308500
2008-08-25,20.400000,21.709999,20.129999,21.219999,21.219999,13291700
2008-09-01,21.559999,21.860001,18.910000,19.809999,19.809999,24048300
2008-09-08,19.900000,20.150000,17.830000,19.809999,19.809999,36026900
2008-09-15,19.010000,20.750000,18.750000,19.660000,19.660000,32887300
2008-09-22,19.280001,20.120001,18.959999,20.000000,20.000000,25691500
2008-09-29,19.730000,19.950001,16.660000,16.760000,16.760000,28099700
2008-10-06,16.490000,16.799999,13.300000,14.590000,14.590000,39704300
2008-10-13,15.300000,17.000000,13.210000,14.100000,14.100000,24849600
2008-10-20,14.490000,14.880000,11.330000,12.720000,12.720000,23736200
2008-10-27,12.520000,12.590000,10.540000,12.240000,12.240000,36116200
2008-11-03,12.160000,13.960000,11.830000,12.790000,12.790000,21277200
2008-11-10,12.870000,14.930000,11.460000,14.140000,14.140000,32457000
2008-11-17,13.590000,14.160000,11.030000,11.840000,11.840000,23718000
2008-11-24,12.100000,14.750000,12.070000,14.060000,14.060000,17133800
2008-12-01,13.780000,13.820000,11.500000,12.800000,12.800000,24379800
2008-12-08,13.230000,13.730000,12.580000,13.100000,13.100000,31106800
2008-12-15,13.210000,14.010000,12.600000,13.010000,13.010000,26600400
2008-12-22,13.040000,13.090000,12.160000,12.390000,12.390000,6139000
2008-12-29,12.370000,13.220000,11.680000,13.000000,13.000000,12776000
2009-01-05,12.660000,12.980000,10.340000,10.900000,10.900000,30411500
2009-01-12,12.100000,13.300000,11.640000,12.270000,12.270000,31456800
2009-01-19,12.120000,12.330000,11.140000,11.410000,11.410000,14906200
2009-01-26,11.340000,12.360000,11.340000,11.790000,11.790000,15311300
2009-02-02,11.990000,14.220000,11.600000,14.140000,14.140000,32198800
2009-02-09,14.070000,14.520000,13.250000,14.180000,14.180000,20209600
2009-02-16,13.180000,13.730000,11.940000,12.270000,12.270000,19046500
2009-02-23,12.380000,12.600000,11.270000,11.320000,11.320000,20523700
2009-03-02,11.020000,11.160000,9.420000,9.700000,9.700000,29714700
2009-03-09,9.540000,11.910000,9.310000,11.840000,11.840000,21764600
2009-03-16,12.190000,12.590000,11.130000,11.920000,11.920000,16345400
2009-03-23,12.340000,14.010000,12.170000,13.490000,13.490000,17254200
2009-03-30,13.290000,13.970000,12.110000,13.520000,13.520000,19845200
2009-04-06,13.150000,14.390000,13.150000,14.050000,14.050000,10620800
2009-04-13,13.970000,15.000000,13.600000,14.910000,14.910000,14942000
2009-04-20,14.640000,14.860000,13.580000,14.300000,14.300000,12768600
2009-04-27,14.120000,15.910000,14.080000,15.090000,15.090000,15185200
2009-05-04,15.270000,15.720000,11.780000,12.140000,12.140000,57357500
2009-05-11,12.100000,12.540000,11.680000,11.710000,11.710000,28927300
2009-05-18,11.770000,12.350000,11.530000,11.730000,11.730000,18473400
2009-05-25,11.360000,12.890000,11.360000,12.670000,12.670000,17386000
2009-06-01,12.980000,13.980000,12.860000,13.660000,13.660000,21615300
2009-06-08,13.440000,14.480000,13.220000,14.030000,14.030000,16918500
2009-06-15,13.950000,14.590000,13.110000,14.190000,14.190000,15257800
2009-06-22,13.920000,14.490000,13.500000,14.420000,14.420000,13589500
2009-06-29,14.380000,14.460000,13.470000,13.650000,13.650000,12308800
2009-07-06,13.570000,13.770000,12.610000,12.740000,12.740000,15473200
2009-07-13,12.720000,13.800000,12.520000,13.560000,13.560000,14256100
2009-07-20,13.620000,14.660000,13.420000,14.640000,14.640000,14407400
2009-07-27,14.560000,15.020000,14.340000,14.690000,14.690000,13323000
2009-08-03,14.700000,15.090000,14.090000,14.310000,14.310000,22655200
2009-08-10,14.250000,15.180000,14.150000,15.140000,15.140000,20380600
2009-08-17,14.900000,16.059999,14.670000,15.870000,15.870000,20449700
2009-08-24,15.870000,16.639999,15.780000,16.430000,16.430000,18023600
2009-08-31,16.290001,16.860001,15.490000,16.430000,16.430000,16613800
2009-09-07,16.480000,17.230000,16.270000,17.070000,17.070000,9434300
2009-09-14,16.950001,17.830000,16.450001,16.469999,16.469999,20763800
2009-09-21,16.350000,16.820000,15.870000,16.280001,16.280001,14501500
2009-09-28,16.450001,16.820000,15.800000,16.230000,16.230000,13652200
2009-10-05,16.200001,16.760000,15.840000,16.690001,16.690001,12189500
2009-10-12,16.700001,16.959999,16.410000,16.420000,16.420000,14116400
2009-10-19,16.500000,16.690001,15.520000,15.590000,15.590000,21560600
2009-10-26,15.560000,15.810000,14.650000,14.780000,14.780000,15116500
2009-11-02,14.830000,15.460000,14.550000,15.130000,15.130000,17286200
2009-11-09,15.470000,15.850000,14.950000,15.640000,15.640000,20050100
2009-11-16,15.640000,15.940000,14.130000,14.390000,14.390000,23403900
2009-11-23,14.450000,14.900000,14.180000,14.420000,14.420000,12663800
2009-11-30,14.460000,14.820000,14.130000,14.330000,14.330000,18681200
2009-12-07,14.260000,14.450000,13.850000,14.350000,14.350000,9969300
2009-12-14,14.470000,14.500000,13.260000,13.660000,13.660000,19844300
2009-12-21,13.730000,14.960000,13.680000,14.880000,14.880000,10811500
2009-12-28,14.900000,14.990000,14.460000,14.500000,14.500000,7894800
2010-01-04,14.690000,15.050000,14.670000,14.970000,14.970000,13878700
2010-01-11,14.940000,15.570000,14.740000,15.380000,15.380000,14290800
2010-01-18,15.440000,16.190001,15.400000,15.790000,15.790000,18286300
2010-01-25,15.880000,16.020000,14.840000,15.070000,15.070000,19564000
2010-02-01,14.930000,16.840000,14.930000,15.990000,15.990000,35039400
2010-02-08,16.000000,16.360001,15.830000,16.000000,16.000000,15235500
2010-02-15,16.059999,16.299999,15.880000,16.110001,16.110001,15452400
2010-02-22,15.710000,17.309999,15.710000,17.250000,17.250000,23773900
2010-03-01,17.350000,17.600000,17.059999,17.410000,17.410000,18193600
2010-03-08,17.410000,19.559999,17.299999,18.639999,18.639999,46666100
2010-03-15,18.639999,19.719999,18.610001,18.670000,18.670000,27608300
2010-03-22,18.430000,19.010000,18.190001,18.260000,18.260000,15683900
2010-03-29,18.620001,18.850000,18.219999,18.530001,18.530001,11412400
2010-04-05,18.540001,18.650000,17.240000,17.750000,17.750000,24803200
2010-04-12,17.730000,18.389999,17.420000,18.139999,18.139999,19400400
2010-04-19,18.040001,18.379999,17.900000,18.280001,18.280001,13739700
2010-04-26,18.350000,18.719999,17.750000,17.879999,17.879999,17398900
2010-05-03,17.920000,18.139999,15.250000,15.820000,15.820000,36342400
2010-05-10,16.420000,16.540001,15.690000,15.780000,15.780000,14206900
2010-05-17,15.830000,15.960000,14.430000,15.080000,15.080000,20081200
2010-05-24,14.950000,15.310000,14.310000,14.900000,14.900000,19569300
2010-05-31,14.900000,15.340000,14.550000,14.780000,14.780000,17344200
2010-06-07,14.800000,14.940000,13.850000,14.570000,14.570000,23866000
2010-06-14,14.590000,15.060000,14.570000,14.980000,14.980000,14418700
2010-06-21,15.100000,15.250000,14.020000,14.240000,14.240000,17699000
2010-06-28,14.210000,14.430000,13.470000,13.640000,13.640000,17619100
2010-07-05,13.810000,14.310000,13.480000,13.990000,13.990000,10959300
2010-07-12,13.960000,14.740000,13.900000,14.120000,14.120000,12482500
2010-07-19,14.140000,14.300000,13.220000,13.370000,13.370000,15079700
2010-07-26,13.350000,15.080000,13.350000,14.140000,14.140000,22059700
2010-08-02,14.450000,16.299999,14.320000,16.090000,16.090000,23653500
2010-08-09,16.110001,16.120001,14.710000,14.760000,14.760000,10460200
2010-08-16,14.700000,15.190000,14.430000,14.680000,14.680000,10500500
2010-08-23,14.720000,14.990000,13.850000,14.170000,14.170000,11905500
2010-08-30,14.120000,15.180000,13.920000,15.120000,15.120000,11574000
2010-09-06,15.100000,15.450000,14.610000,15.260000,15.260000,8465100
2010-09-13,15.410000,16.670000,15.330000,16.540001,16.540001,17537300
2010-09-20,16.590000,16.930000,15.190000,16.660000,16.660000,28917100
2010-09-27,16.680000,16.700001,15.770000,16.120001,16.120001,20849200
2010-10-04,16.059999,16.430000,15.630000,16.070000,16.070000,14599600
2010-10-11,16.000000,16.330000,15.830000,16.170000,16.170000,10687600
2010-10-18,16.139999,16.500000,15.930000,16.180000,16.180000,11429300
2010-10-25,16.290001,16.520000,15.900000,16.030001,16.030001,8592700
2010-11-01,16.150000,16.400000,15.690000,15.830000,15.830000,16882500
2010-11-08,15.990000,17.309999,15.720000,16.760000,16.760000,20306600
2010-11-15,16.860001,16.879999,16.040001,16.150000,16.150000,15438900
2010-11-22,16.070000,16.850000,15.890000,16.580000,16.580000,10233900
2010-11-29,16.469999,17.850000,16.200001,17.790001,17.790001,15210700
2010-12-06,17.750000,17.830000,17.059999,17.580000,17.580000,10827200
2010-12-13,17.590000,18.490000,17.209999,18.379999,18.379999,19869300
2010-12-20,18.719999,19.080000,18.290001,18.860001,18.860001,12246600
2010-12-27,18.809999,19.170000,18.629999,18.820000,18.820000,5432200
2011-01-03,18.820000,19.250000,18.690001,18.790001,18.790001,12441000
2011-01-10,18.750000,19.180000,18.480000,19.170000,19.170000,8359900
2011-01-17,19.040001,19.700001,19.030001,19.219999,19.219999,14369900
2011-01-24,19.350000,20.200001,19.200001,19.920000,19.920000,13543100
2011-01-31,19.820000,20.900000,19.330000,19.500000,19.500000,21181500
2011-02-07,19.549999,20.389999,19.400000,20.180000,20.180000,13888100
2011-02-14,20.889999,20.889999,19.770000,20.610001,20.610001,9736000
2011-02-21,20.350000,20.590000,19.580000,20.559999,20.559999,8893600
2011-02-28,20.680000,21.459999,19.860001,21.080000,21.080000,14175600
2011-03-07,21.120001,21.680000,20.750000,21.540001,21.540001,17179400
2011-03-14,21.330000,21.950001,20.510000,21.660000,21.660000,14401100
2011-03-21,21.930000,22.170000,20.799999,21.830000,21.830000,15501700
2011-03-28,21.830000,22.490000,21.700001,22.090000,22.090000,9692900
