Date,Open,High,Low,Close,Adj Close,Volume
2011-10-10,23.500000,25.490000,23.000000,25.350000,23.008144,799400
2011-10-17,25.500000,25.799999,24.330000,25.540001,23.180593,4043300
2011-10-24,25.500000,26.090000,24.860001,25.820000,23.434727,2565500
2011-10-31,26.250000,28.280001,24.879999,25.190001,22.862930,27216200
2011-11-07,24.910000,25.480000,23.520000,23.790001,21.592255,8730700
2011-11-14,23.580000,24.600000,23.490000,23.930000,21.719324,7506700
2011-11-21,23.700001,26.139999,22.670000,23.000000,20.964418,5409300
2011-11-28,23.660000,25.480000,23.139999,24.250000,22.103785,7366100
2011-12-05,24.570000,25.150000,23.799999,24.350000,22.194942,4033400
2011-12-12,23.950001,24.940001,22.930000,24.670000,22.486620,8602500
2011-12-19,24.670000,25.650000,23.959999,24.910000,22.705374,6020700
2011-12-26,24.840000,26.459999,24.469999,25.690001,23.416348,6727000
2012-01-02,26.020000,26.430000,24.840000,25.170000,22.942369,5246100
2012-01-09,25.160000,26.260000,24.820000,25.629999,23.361650,4268800
2012-01-16,25.900000,27.290001,25.430000,26.360001,24.027044,3772000
2012-01-23,26.450001,26.850000,25.559999,25.809999,23.525723,4021900
2012-01-30,25.650000,27.080000,25.500000,27.030001,24.637747,3519600
2012-02-06,26.900000,27.400000,26.530001,27.070000,24.674208,3605600
2012-02-13,27.350000,27.629999,26.820000,27.590000,25.148188,3859800
2012-02-20,27.660000,28.120001,27.240000,27.260000,24.847391,2384800
2012-02-27,27.100000,27.400000,25.790001,26.600000,24.245806,12608800
2012-03-05,26.600000,27.360001,25.389999,27.250000,24.935410,5221500
2012-03-12,27.379999,28.870001,27.260000,28.190001,25.795561,4516800
2012-03-19,28.209999,28.500000,26.980000,27.200001,24.889656,3847000
2012-03-26,27.370001,28.110001,27.250000,27.750000,25.392941,4327500
2012-04-02,27.709999,28.549999,27.580000,27.969999,25.594252,3399300
2012-04-09,27.469999,27.549999,26.580000,26.830000,24.551086,3354800
2012-04-16,27.110001,27.969999,26.500000,27.360001,25.036066,4378500
2012-04-23,27.059999,28.520000,26.520000,28.379999,25.969431,2746000
2012-04-30,28.320000,28.320000,26.450001,26.450001,24.203365,3697900
2012-05-07,26.389999,26.639999,25.610001,26.030001,23.819036,4171600
2012-05-14,25.830000,26.049999,24.420000,24.670000,22.574553,4628400
2012-05-21,24.780001,26.309999,24.690001,25.650000,23.565313,4513700
2012-05-28,25.790001,26.340000,24.450001,24.480000,22.490410,3793800
2012-06-04,24.480000,26.629999,23.940001,25.920000,23.813368,3361200
2012-06-11,26.290001,26.330000,24.920000,25.320000,23.262138,7432200
2012-06-18,25.209999,25.600000,23.889999,24.020000,22.067789,6112400
2012-06-25,23.700001,25.510000,23.020000,25.170000,23.124329,6839800
2012-07-02,25.270000,25.700001,24.900000,25.200001,23.151890,2086800
2012-07-09,25.090000,25.450001,23.170000,23.309999,21.415497,5532500
2012-07-16,23.240000,24.209999,23.000000,23.790001,21.856483,4313600
2012-07-23,23.410000,24.290001,23.309999,24.200001,22.233162,4233400
2012-07-30,24.170000,24.280001,22.430000,24.030001,22.076981,6003800
2012-08-06,24.110001,24.719999,23.830000,24.459999,22.472029,2966600
2012-08-13,24.440001,25.190001,23.940001,25.139999,23.096762,3076000
2012-08-20,25.299999,25.709999,24.350000,24.500000,22.508781,3107000
2012-08-27,24.670000,24.680000,23.850000,24.290001,22.406479,3434900
2012-09-03,24.230000,25.510000,23.809999,25.100000,23.153667,3431600
2012-09-10,24.870001,25.680000,24.570000,25.570000,23.587221,5116000
2012-09-17,25.570000,26.000000,25.110001,25.440001,23.467299,5777400
2012-09-24,25.299999,25.709999,24.809999,25.150000,23.199791,6418800
2012-10-01,25.250000,25.500000,24.840000,25.139999,23.190561,5414300
2012-10-08,25.070000,25.170000,24.270000,24.610001,22.701662,3906600
2012-10-15,24.680000,25.480000,23.900000,24.219999,22.341904,5494200
2012-10-22,24.219999,24.320000,23.410000,23.590000,21.848919,5683700
2012-10-29,24.110001,26.120001,23.700001,25.629999,23.738354,4802400
