Date,Open,High,Low,Close,Adj Close,Volume
2018-03-12,117.279999,117.559998,116.360001,116.519997,116.519997,507300
2018-03-13,116.769997,117.480003,115.699997,115.910004,115.910004,553800
2018-03-14,116.339996,116.489998,114.330002,114.830002,114.830002,558300
2018-03-15,115.059998,115.059998,113.519997,114.150002,114.150002,585700
2018-03-16,112.889999,112.889999,110.550003,111.629997,111.629997,1581500
2018-03-19,111.320000,111.900002,110.410004,110.820000,110.820000,1043400
2018-03-20,109.919998,111.279999,109.720001,110.760002,110.760002,1169200
2018-03-21,109.739998,111.459999,109.739998,110.139999,110.139999,782700
2018-03-22,108.919998,109.470001,105.790001,105.919998,105.919998,1096700
2018-03-23,105.870003,105.980003,103.010002,103.059998,103.059998,987500
2018-03-26,104.059998,106.480003,104.059998,105.760002,105.760002,812400
2018-03-27,106.330002,106.550003,103.910004,104.449997,104.449997,900500
2018-03-28,104.580002,105.529999,102.550003,104.050003,104.050003,867600
2018-03-29,104.620003,107.029999,104.620003,106.250000,106.250000,583200
2018-04-02,106.110001,106.459999,102.790001,103.870003,103.870003,592800
2018-04-03,104.099998,105.230003,103.629997,104.559998,104.559998,868400
2018-04-04,103.160004,106.419998,102.660004,106.209999,106.209999,1092800
2018-04-05,106.699997,106.919998,105.360001,106.070000,106.070000,928200
2018-04-06,105.419998,105.989998,102.440002,103.199997,103.199997,963500
2018-04-09,103.970001,105.180000,103.510002,103.900002,103.900002,530900
