Date,Open,High,Low,Close,Adj Close,Volume
2008-03-31,36.439999,40.139999,35.860001,39.775002,33.650288,18997200
2008-04-07,40.090000,41.860001,40.044998,41.375000,35.003914,16751800
2008-04-14,41.509998,45.340000,41.509998,45.275002,38.303383,16399800
2008-04-21,45.250000,45.715000,42.625000,44.459999,37.613873,19424400
2008-04-28,44.674999,44.990002,40.634998,43.375000,36.695953,16712400
2008-05-05,43.625000,49.000000,43.290001,48.250000,40.989895,25352600
2008-05-12,48.189999,50.770000,47.564999,50.770000,43.130707,20035800
2008-05-19,51.250000,52.555000,48.445000,48.980000,41.610039,18672800
2008-05-26,48.770000,50.494999,48.009998,48.724998,41.393402,17027600
2008-06-02,48.500000,52.119999,47.695000,50.009998,42.485069,20862000
2008-06-09,50.080002,52.119999,48.685001,49.154999,41.758720,17333800
2008-06-16,49.650002,51.500000,47.450001,47.610001,40.446175,20697600
2008-06-23,47.599998,51.619999,47.540001,48.884998,41.529331,19188400
2008-06-30,49.200001,52.250000,46.115002,46.605000,39.592403,16131400
2008-07-07,46.525002,47.189999,43.700001,44.959999,38.194927,24642400
2008-07-14,45.575001,46.014999,39.195000,40.195000,34.146919,27316600
2008-07-21,40.849998,41.419998,36.680000,38.005001,32.286442,23148000
2008-07-28,38.180000,39.314999,35.215000,37.154999,31.564341,27014800
2008-08-04,37.215000,37.215000,31.934999,33.294998,28.417814,27504200
2008-08-11,33.299999,35.035000,32.459999,33.529999,28.618391,20264600
2008-08-18,33.715000,37.215000,32.779999,35.584999,30.372372,22744800
2008-08-25,35.619999,38.255001,35.259998,35.865002,30.611361,18715800
2008-09-01,34.970001,35.020000,32.680000,34.014999,29.032351,22770200
2008-09-08,34.459999,34.695000,28.170000,30.719999,26.220011,39392400
2008-09-15,29.110001,32.240002,26.895000,30.959999,26.424852,47782600
2008-09-22,30.855000,31.570000,28.629999,29.760000,25.400633,29358200
2008-09-29,28.475000,28.750000,23.230000,23.309999,19.895454,29767800
2008-10-06,22.215000,22.225000,15.445000,16.575001,14.147029,55049800
2008-10-13,17.504999,24.315001,17.480000,22.264999,19.003538,52288400
2008-10-20,23.155001,25.070000,18.975000,20.995001,17.919569,35723800
2008-10-27,20.605000,26.700001,18.260000,25.910000,22.114599,32352200
2008-11-03,25.680000,27.200001,23.495001,24.680000,21.231371,25839400
2008-11-10,25.445000,27.094999,22.330000,25.305000,21.769037,27703200
2008-11-17,24.320000,26.049999,19.295000,22.235001,19.128017,30535200
2008-11-24,22.670000,26.700001,22.670000,26.139999,22.487354,16954400
2008-12-01,25.245001,25.245001,18.575001,20.709999,17.816118,23880000
2008-12-08,21.680000,27.719999,21.660000,24.900000,21.420628,27483200
2008-12-15,26.240000,26.410000,22.625000,23.920000,20.577570,22765800
2008-12-22,23.920000,23.965000,22.014999,23.010000,19.794727,8852600
2008-12-29,23.600000,26.295000,23.145000,26.190001,22.530365,13814000
2009-01-05,26.004999,28.410000,24.980000,25.045000,21.545366,21812800
2009-01-12,24.670000,24.790001,22.100000,23.395000,20.125927,26601000
2009-01-19,25.219999,25.250000,23.090000,24.754999,21.295891,37981800
2009-01-26,25.190001,26.350000,24.305000,24.465000,21.046419,32773200
2009-02-02,23.980000,27.785000,23.565001,27.500000,23.657322,30627000
2009-02-09,27.000000,29.120001,25.559999,27.010000,23.397869,23441800
2009-02-16,25.855000,26.150000,23.395000,24.014999,20.803396,20936800
2009-02-23,24.469999,24.645000,22.094999,22.770000,19.724894,26399400
2009-03-02,22.200001,22.740000,20.165001,21.225000,18.386518,28140600
2009-03-09,21.209999,24.264999,21.004999,23.895000,20.699451,26785400
2009-03-16,24.014999,27.725000,23.674999,25.985001,22.509941,27167000
2009-03-23,26.770000,28.655001,26.325001,26.770000,23.189964,27252000
2009-03-30,26.004999,30.000000,25.360001,29.930000,25.927362,27958600
2009-04-06,29.424999,31.400000,28.330000,30.650000,26.551077,20414800
2009-04-13,29.985001,31.184999,28.639999,30.820000,26.698339,22870400
2009-04-20,29.879999,30.645000,28.190001,30.344999,26.286875,18122200
2009-04-27,29.639999,30.525000,27.840000,29.420000,25.485565,22118000
2009-05-04,29.844999,31.400000,28.434999,29.760000,25.780104,25063200
