Date,Open,High,Low,Close,Adj Close,Volume
2008-03-31,42.130001,46.689999,41.799999,44.820000,35.245430,26873300
2008-04-07,45.070000,45.560001,41.660000,42.610001,33.507530,33411600
2008-04-14,43.040001,46.130001,42.570000,45.790001,36.008209,20421700
2008-04-21,45.630001,50.900002,45.139999,50.650002,39.830006,32371000
2008-04-28,50.009998,50.930000,47.000000,50.110001,39.405365,29200600
2008-05-05,49.750000,50.259998,46.779999,47.740002,37.541649,29944800
2008-05-12,47.779999,50.810001,47.549999,49.270000,38.744804,35328900
2008-05-19,49.480000,49.480000,42.560001,43.220001,33.987225,28404400
2008-05-26,43.700001,45.580002,43.180000,44.799999,35.229683,22159300
2008-06-02,44.779999,47.099998,43.549999,44.360001,34.883690,33724800
2008-06-09,44.750000,45.599998,42.500000,45.570000,35.835213,31831300
2008-06-16,44.790001,45.380001,43.040001,43.389999,34.120918,38876700
2008-06-23,43.599998,44.520000,39.869999,41.380001,32.540287,38499200
2008-06-30,41.369999,43.160000,38.860001,42.520000,33.436764,29491700
2008-07-07,42.790001,44.930000,37.580002,39.110001,30.755224,47473400
2008-07-14,39.669998,43.930000,36.810001,42.939999,33.767036,42272900
2008-07-21,43.029999,45.540001,40.480000,42.680000,33.562576,27101900
2008-07-28,42.610001,43.389999,40.570000,42.110001,33.114346,30924500
2008-08-04,42.000000,47.230000,40.599998,46.869999,36.857502,38377700
2008-08-11,46.869999,52.700001,46.240002,51.790001,40.726479,66585000
2008-08-18,51.900002,52.000000,46.020000,49.799999,39.161587,35787100
2008-08-25,48.980000,50.000000,47.360001,49.169998,38.666172,19711300
2008-09-01,50.369999,52.730000,49.189999,51.040001,40.136692,35412400
2008-09-08,52.110001,55.029999,50.380001,51.189999,40.254650,45294700
2008-09-15,49.790001,56.000000,47.270000,49.980000,39.303131,49670500
2008-09-22,49.639999,50.000000,46.240002,49.130001,38.634716,28205700
2008-09-29,47.709999,48.130001,41.310001,41.470001,32.611065,36449600
2008-10-06,40.279999,41.680000,29.870001,31.709999,24.936020,57609500
2008-10-13,33.470001,35.959999,27.100000,30.490000,23.976641,46016000
2008-10-20,30.780001,32.790001,25.180000,27.360001,21.515282,43880100
2008-10-27,26.900000,36.720001,26.629999,35.130001,27.625429,47935200
2008-11-03,35.029999,35.639999,32.500000,34.209999,26.901957,31015200
2008-11-10,34.980000,34.990002,26.850000,29.090000,22.875721,38802200
2008-11-17,28.680000,29.570000,24.280001,26.150000,20.563765,38897400
2008-11-24,26.580000,33.000000,25.660000,32.660000,25.683081,23560300
2008-12-01,31.459999,35.660000,28.350000,35.619999,28.010756,32699300
2008-12-08,36.500000,38.669998,33.919998,35.349998,27.798437,27921800
2008-12-15,35.439999,38.000000,33.610001,35.680000,28.057938,29626600
2008-12-22,35.529999,35.889999,32.459999,33.360001,26.233547,14872500
2008-12-29,33.439999,37.720001,32.740002,37.560001,29.536333,13683000
2009-01-05,37.180000,39.540001,36.720001,37.290001,29.324003,33256800
2009-01-12,37.119999,38.459999,35.049999,38.150002,30.000290,25844500
2009-01-19,37.939999,38.750000,35.669998,38.099998,29.960974,20859300
2009-01-26,38.220001,39.740002,36.439999,36.709999,28.867910,26512000
2009-02-02,36.130001,39.279999,36.060001,38.480000,30.259794,37387000
2009-02-09,38.369999,38.750000,35.000000,36.130001,28.411818,34376900
2009-02-16,35.139999,36.110001,33.930000,34.840000,27.397375,30403100
2009-02-23,35.320000,36.330002,32.500000,35.139999,27.633293,44220800
2009-03-02,34.869999,36.689999,33.360001,34.500000,27.130014,45314000
2009-03-09,34.040001,38.639999,33.259998,38.220001,30.055328,41250800
2009-03-16,38.180000,42.180000,37.290001,40.480000,31.832542,44630800
2009-03-23,41.470001,43.500000,39.790001,43.139999,33.924313,46313100
2009-03-30,42.040001,46.169998,40.580002,45.310001,35.630753,38122600
2009-04-06,44.869999,45.910000,43.209999,45.400002,35.701523,28422500
2009-04-13,45.070000,45.660000,43.049999,44.779999,35.213970,24582700
2009-04-20,43.880001,46.500000,42.389999,45.430000,35.725117,23722500
2009-04-27,44.560001,45.799999,42.299999,42.560001,33.468224,28109100
2009-05-04,42.959999,45.990002,42.450001,43.900002,34.521965,34917700
2009-05-11,43.200001,45.419998,40.950001,41.330002,32.500973,34242400
2009-05-18,41.840000,45.250000,40.700001,40.939999,32.194279,26144100
2009-05-25,41.020000,44.410000,40.720001,42.470001,33.397449,28121100
2009-06-01,43.810001,47.770000,43.480000,45.970001,36.149761,31650300
2009-06-08,45.430000,47.799999,45.099998,46.590000,36.637314,19243100
2009-06-15,45.980000,46.080002,43.009998,43.740002,34.396141,23822500
2009-06-22,43.599998,45.090000,42.470001,44.099998,34.679230,19665800
2009-06-29,44.240002,44.400002,41.250000,41.250000,32.438061,18650600
2009-07-06,40.869999,44.299999,40.639999,42.720001,33.594036,27742800
2009-07-13,42.869999,46.320000,42.099998,46.259998,36.377804,17814400
2009-07-20,46.430000,49.889999,46.320000,49.099998,38.611115,19052700
2009-07-27,48.900002,50.389999,48.349998,48.549999,38.178616,18046500
2009-08-03,48.980000,53.849998,48.430000,53.509998,42.079048,26105800
2009-08-10,53.230000,53.230000,50.000000,51.730000,40.679287,22529900
2009-08-17,51.169998,52.820000,50.439999,52.360001,41.174721,17424800
2009-08-24,52.430000,53.740002,51.369999,52.549999,41.324123,16241000
2009-08-31,52.389999,54.840000,50.880001,54.580002,42.920479,20997900
2009-09-07,54.919998,56.630001,53.799999,55.180000,43.392296,19860400
2009-09-14,54.700001,55.720001,53.639999,55.009998,43.258614,21487900
2009-09-21,54.709999,56.209999,54.000000,54.369999,42.755337,22972600
2009-09-28,54.580002,57.369999,54.430000,54.860001,43.140667,21471000
2009-10-05,55.209999,60.349998,55.009998,60.029999,47.206223,24310400
2009-10-12,60.119999,60.889999,59.110001,59.680000,46.931000,16105000
2009-10-19,59.889999,60.840000,57.650002,59.189999,46.545666,18133600
2009-10-26,59.220001,60.419998,56.759998,57.220001,44.996498,21396100
2009-11-02,57.509998,58.070000,53.360001,56.680000,44.571861,30342700
2009-11-09,56.330002,57.740002,53.930000,55.520000,43.659660,25131000
2009-11-16,55.990002,56.540001,53.740002,53.959999,42.432911,18166700
2009-11-23,54.340000,55.560001,53.439999,54.450001,42.818241,14164100
2009-11-30,54.889999,55.400002,52.650002,53.700001,42.228458,26542000
2009-12-07,55.009998,55.740002,53.380001,55.599998,43.722584,17379700
2009-12-14,56.080002,56.389999,52.240002,53.389999,41.984669,16620500
2009-12-21,53.480000,55.709999,53.369999,54.650002,42.975513,9134000
2009-12-28,54.830002,55.840000,53.930000,53.930000,42.409321,7511300
2010-01-04,54.500000,55.020000,52.279999,52.830002,41.544308,20755700
2010-01-11,53.049999,53.220001,50.860001,51.509998,40.506294,19235600
2010-01-18,51.380001,52.500000,50.340000,50.450001,39.672745,21815600
2010-01-25,50.910000,51.320000,49.869999,50.369999,39.609825,20773200
2010-02-01,50.610001,52.340000,48.400002,49.320000,38.784119,24706800
2010-02-08,49.340000,50.259998,48.770000,49.830002,39.185184,19018000
2010-02-15,50.130001,51.939999,49.919998,51.740002,40.687157,10061800
2010-02-22,51.770000,54.560001,50.389999,53.820000,42.322815,23980100
2010-03-01,54.070000,54.770000,52.410000,54.700001,43.014839,19115400
2010-03-08,54.770000,54.880001,52.590000,53.669998,42.204868,17489500
2010-03-15,53.500000,55.669998,53.500000,55.259998,43.455208,17666400
2010-03-22,54.810001,56.820000,54.610001,56.180000,44.178677,14656400
2010-03-29,56.560001,56.619999,54.290001,55.340000,43.518116,11092000
2010-04-05,55.520000,57.759998,55.520000,56.840000,44.697685,23389600
2010-04-12,56.570000,57.950001,55.919998,57.139999,44.933598,19486300
2010-04-19,57.130001,58.990002,55.799999,58.480000,45.987335,18128300
2010-04-26,58.619999,58.630001,54.799999,54.990002,43.242889,16517300
2010-05-03,55.070000,57.310001,52.669998,53.680000,42.212730,23706800
2010-05-10,55.549999,57.349998,52.970001,53.450001,42.031860,30420500
2010-05-17,53.450001,54.470001,50.290001,51.770000,40.710762,23166700
2010-05-24,51.630001,52.040001,49.220001,50.750000,39.908657,26097800
2010-05-31,50.490002,53.200001,49.889999,50.080002,39.381779,21207400
2010-06-07,50.250000,51.820000,48.529999,51.660000,40.624241,20739400
2010-06-14,52.040001,53.680000,51.599998,52.700001,41.442081,24319800
2010-06-21,53.029999,53.279999,49.419998,49.520000,38.941402,19792000
2010-06-28,49.709999,50.119999,47.279999,48.279999,37.966293,21664000
2010-07-05,48.830002,49.150002,46.180000,48.020000,37.761841,23216600
2010-07-12,47.799999,48.169998,46.310001,46.419998,36.503632,20429300
2010-07-19,46.520000,48.560001,45.290001,48.540001,38.170753,23085500
2010-07-26,48.639999,49.660000,46.509998,47.689999,37.502327,18674100
2010-08-02,48.290001,49.410000,46.779999,48.630001,38.241520,28312200
2010-08-09,48.810001,49.009998,44.939999,44.990002,35.379112,32681000
2010-08-16,44.580002,47.290001,44.070000,46.320000,36.424988,25740600
2010-08-23,46.389999,47.980000,45.830002,47.209999,37.124878,25320000
2010-08-30,47.090000,50.250000,46.330002,49.560001,38.972855,23572400
2010-09-06,49.330002,49.900002,48.279999,48.660000,38.265110,12532300
2010-09-13,49.130001,50.959999,48.290001,50.900002,40.026604,24408500
2010-09-20,51.099998,52.630001,50.500000,52.310001,41.135399,15498300
2010-09-27,52.169998,53.509998,51.490002,52.639999,41.394901,14601600
2010-10-04,52.290001,54.220001,51.910000,53.759998,42.275642,21932500
2010-10-11,53.860001,54.119999,51.869999,53.169998,41.811680,18290800
2010-10-18,53.320000,53.450001,51.639999,52.889999,41.591499,18682700
2010-10-25,53.110001,53.990002,51.000000,51.220001,40.278240,18499000
2010-11-01,51.450001,53.349998,48.990002,53.299999,41.913921,47945900
2010-11-08,53.349998,53.349998,50.770000,51.419998,40.435509,24657600
2010-11-15,51.430000,55.090000,50.250000,55.009998,43.258614,29129100
2010-11-22,54.730000,58.000000,54.540001,57.340000,45.090866,19337900
2010-11-29,56.980000,57.240002,54.049999,55.009998,43.258614,29691700
2010-12-06,55.419998,55.939999,53.369999,53.639999,42.181274,26090400
2010-12-13,53.849998,54.360001,53.060001,53.799999,42.307106,26429900
2010-12-20,54.090000,54.869999,53.250000,53.680000,42.212730,10983800
2010-12-27,53.580002,54.779999,52.900002,54.340000,42.731739,15220200
2011-01-03,54.610001,54.779999,51.070000,51.900002,40.812977,36710100
2011-01-10,51.820000,52.490002,51.130001,51.509998,40.506294,22209100
2011-01-17,51.599998,52.000000,50.820000,51.750000,40.695015,18423400
2011-01-24,51.639999,52.820000,50.970001,51.200001,40.262512,17583000
2011-01-31,50.860001,51.660000,50.450001,51.180000,40.246792,13947800
2011-02-07,51.509998,53.299999,51.200001,52.750000,41.481400,16260500
2011-02-14,52.799999,53.630001,52.000000,53.419998,42.008266,18278200
2011-02-21,52.950001,54.779999,51.029999,53.340000,41.945362,21792800
2011-02-28,53.509998,54.709999,53.110001,54.080002,42.527283,19462600
2011-03-07,54.099998,55.919998,53.360001,54.459999,42.826107,18876200
2011-03-14,54.250000,54.360001,52.540001,52.770000,41.689854,21983700
2011-03-21,53.279999,53.650002,52.220001,53.500000,42.266571,19787000
2011-03-28,53.419998,54.169998,52.360001,54.040001,42.693184,19519700
2011-04-04,54.040001,55.410000,53.200001,54.200001,42.819595,19008700
2011-04-11,54.049999,54.830002,53.180000,53.270000,42.084866,18070400
2011-04-18,52.799999,53.099998,51.939999,52.029999,41.105225,20151600
2011-04-25,52.000000,53.560001,51.849998,52.709999,41.642441,17008500
2011-05-02,53.410000,53.639999,51.520000,52.220001,41.255329,24551900
2011-05-09,52.250000,56.270000,51.730000,55.169998,43.585915,26670700
2011-05-16,55.099998,56.750000,54.400002,54.660000,43.183002,20060300
2011-05-23,54.169998,55.099998,53.490002,53.619999,42.361370,16116400
2011-05-30,53.830002,53.959999,50.529999,50.669998,40.030781,21071700
2011-06-06,50.349998,51.470001,49.660000,49.759998,39.311867,20859800
