Date,Open,High,Low,Close,Adj Close,Volume
2008-03-31,21.799999,23.375000,21.476999,22.657000,18.382385,123845000
2008-04-07,22.893999,23.618999,22.524000,22.860001,18.547087,101227000
2008-04-14,22.752001,23.922001,21.985001,23.371000,19.088041,111323000
2008-04-21,23.466999,24.525000,23.101999,23.739000,19.388611,80837000
2008-04-28,23.931000,29.840000,23.556999,28.504000,23.280375,302078000
2008-05-05,28.212000,30.143000,28.202000,28.684999,23.428213,127747000
2008-05-12,28.656000,29.520000,28.059999,28.340000,23.146431,96326000
2008-05-19,28.351000,28.605000,27.045000,27.322001,22.314991,101728000
2008-05-26,27.400999,32.029999,27.283001,30.865000,25.208710,235892000
2008-06-02,30.926001,32.000000,29.454000,29.573000,24.153473,286035000
2008-06-09,29.709999,29.886000,27.641001,29.246000,23.886402,157636000
2008-06-16,29.198999,29.983999,28.301001,28.400999,23.196251,102810000
2008-06-23,28.552999,29.516001,26.704000,27.172001,22.192478,178274000
2008-06-30,27.299999,27.650000,25.049999,25.374001,20.723982,126992000
2008-07-07,25.679001,26.499001,23.742001,25.735001,21.018829,232299000
2008-07-14,26.299999,29.096001,24.270000,28.086000,23.069935,371908000
2008-07-21,28.414000,28.465000,25.452999,26.355000,21.648087,211021000
2008-07-28,26.490000,27.200001,22.549000,23.726999,19.489435,378626000
2008-08-04,23.299000,24.000000,22.100000,23.212999,19.067236,195933000
2008-08-11,23.257000,24.035000,22.791000,23.895000,19.627436,120149000
2008-08-18,24.055000,24.490000,23.320000,24.164000,19.848387,98365000
2008-08-25,24.004000,24.340000,23.157000,24.254999,19.923140,77443000
2008-09-01,24.587999,24.799999,20.792999,22.143999,18.189154,150661000
2008-09-08,23.035999,23.100000,20.520000,22.382000,18.384647,179317000
2008-09-15,21.306000,23.900000,18.207001,22.518000,18.496361,302465000
2008-09-22,22.500000,22.525000,17.827999,18.507000,15.201713,204900000
2008-09-29,17.999001,18.184000,15.060000,16.020000,13.158884,259231000
2008-10-06,15.116000,17.433001,14.000000,15.171000,12.461513,297318000
2008-10-13,16.045000,18.430000,14.372000,15.675000,12.998357,232961000
2008-10-20,16.025999,16.179001,12.002000,13.062000,10.831549,219279000
2008-10-27,12.763000,14.871000,12.350000,14.782000,12.257846,196459000
2008-11-03,14.904000,17.197001,13.855000,14.773000,12.250380,343707000
2008-11-10,15.050000,15.360000,12.809000,14.368000,11.914538,184657000
2008-11-17,14.140000,14.556000,11.305000,12.654000,10.493217,258856000
2008-11-24,12.833000,14.880000,12.230000,14.530000,12.048875,135877000
2008-12-01,14.097000,14.159000,12.766000,14.012000,11.619329,162846000
2008-12-08,14.394000,15.150000,13.210000,13.881000,11.510696,141970000
2008-12-15,13.791000,15.800000,13.500000,15.234000,12.632662,132310000
2008-12-22,15.298000,15.298000,13.921000,14.093000,11.686494,44733000
2008-12-29,14.002000,15.070000,13.508000,14.978000,12.420376,77492000
2009-01-05,14.955000,16.500000,14.729000,15.004000,12.441936,150490000
2009-01-12,14.773000,15.162000,12.016000,12.822000,10.731886,240160000
2009-01-19,12.619000,13.238000,11.706000,12.545000,10.500044,165480000
2009-01-26,12.444000,13.955000,12.156000,13.578000,11.364653,128080000
2009-02-02,13.361000,16.462999,13.027000,16.250000,13.601088,237465000
2009-02-09,16.224001,16.888000,15.515000,16.190001,13.550871,171457000
2009-02-16,15.800000,16.200001,15.043000,15.801000,13.225281,140797000
2009-02-23,16.049999,16.596001,15.122000,15.803000,13.226954,220469000
2009-03-02,15.477000,15.870000,13.916000,14.244000,11.922087,194637000
2009-03-09,14.025000,16.023001,13.956000,15.831000,13.250394,149319000
2009-03-16,16.000000,16.528000,15.251000,15.553000,13.017707,138239000
2009-03-23,15.850000,17.141001,15.571000,16.747000,14.017077,141754000
2009-03-30,16.434000,17.405001,15.715000,17.405001,14.567815,181029000
2009-04-06,17.160000,17.745001,16.379999,17.246000,14.434736,114957000
2009-04-13,17.010000,17.662001,15.766000,16.306000,13.772592,175642000
2009-04-20,15.976000,17.309999,14.934000,17.309000,14.619763,184778000
2009-04-27,16.816000,18.877001,16.270000,17.290001,14.603712,282697000
2009-05-04,17.674999,18.674999,17.167000,18.507999,15.632479,170070000
2009-05-11,18.160000,18.469000,16.922001,17.313000,14.623137,124520000
2009-05-18,17.466000,17.649000,16.645000,16.836000,14.220252,159842000
2009-05-25,16.700001,17.632999,16.527000,17.632999,14.893419,74348000
2009-06-01,17.750000,17.900000,16.225000,16.768000,14.162814,148229000
2009-06-08,16.631001,17.587999,16.440001,16.705999,14.110448,175944000
2009-06-15,16.525000,16.839001,16.017000,16.135000,13.628163,117807000
2009-06-22,16.115000,16.891001,15.551000,16.891001,14.266702,115442000
2009-06-29,16.948999,16.948999,16.253000,16.628000,14.044567,59214000
2009-07-06,16.500000,16.737000,15.857000,16.056000,13.561436,91014000
2009-07-13,16.056000,18.125000,16.049000,17.983999,15.332734,89974000
2009-07-20,18.052000,18.910000,17.799999,18.547001,15.812740,93276000
2009-07-27,18.794001,20.927000,18.438000,19.403000,16.542542,157427000
2009-08-03,19.621000,20.600000,19.551001,20.434000,17.421553,73942000
2009-08-10,20.479000,20.694000,20.030001,20.261000,17.274057,59423000
2009-08-17,19.600000,20.806999,19.535000,20.725000,17.669649,55223000
2009-08-24,20.805000,21.110001,20.299999,20.357000,17.355906,58858000
2009-08-31,20.208000,20.718000,19.905001,20.605000,17.567335,63249000
2009-09-07,20.809999,21.288000,20.600000,20.881001,17.802658,49658000
2009-09-14,20.745001,22.357000,20.632000,22.357000,19.061060,123597000
2009-09-21,22.291000,22.583000,20.406000,20.469999,17.452244,96340000
2009-09-28,20.537001,21.287001,19.695000,19.969000,17.025106,103240000
2009-10-05,20.051001,21.545000,19.785000,21.441999,18.280951,108661000
2009-10-12,21.856001,22.723000,21.414000,22.386999,19.230326,81403000
2009-10-19,22.400000,23.225000,22.187000,22.996000,19.753452,59077000
2009-10-26,23.065001,23.139000,21.799999,21.902000,18.813709,111122000
2009-11-02,22.100000,23.718000,20.957001,23.690001,20.349590,158871000
2009-11-09,23.850000,24.292999,23.264000,23.472000,20.162331,93773000
2009-11-16,23.643000,23.674999,22.287001,23.115999,19.856531,128278000
2009-11-23,23.349001,24.058001,23.278999,23.559000,20.237066,41793000
2009-11-30,23.695000,24.688999,23.541000,24.132999,20.730127,68101000
2009-12-07,23.950001,24.600000,23.669001,24.393999,20.954332,41993000
2009-12-14,24.700001,25.572001,24.239000,25.483999,21.890629,79457000
2009-12-21,25.600000,25.815001,25.371000,25.542000,21.940456,28637000
2009-12-28,25.590000,25.900000,25.299999,25.598000,21.988556,27255000
2010-01-04,25.799000,25.820000,25.098000,25.398001,21.816763,52920000
2010-01-11,25.457001,26.587999,24.788000,26.264999,22.694439,60203000
