,Date,Open,High,Low,Close,Adj Close,Volume,Percent Change,Label
0,2008-03-31,31.523333,35.103333,31.233334000000003,33.736668,25.609657000000002,21680700,0.0,0
1,2008-04-07,34.006668,35.07,32.553333,32.599998,24.746810999999997,25379400,-0.8628460000000047,0
2,2008-04-14,32.360001000000004,34.593334000000006,32.046665000000004,33.32,25.293369000000002,26583900,0.5465580000000045,1
3,2008-04-21,33.093334000000006,33.283333,30.403334,31.213333000000002,23.694191,39855300,-1.599178000000002,0
4,2008-04-28,31.27,34.333332,31.233334000000003,33.946667,25.769072,34756800,2.0748810000000013,1
5,2008-05-05,33.650002,34.253334,32.23,33.310001,25.285778,25965000,-0.4832940000000008,0
6,2008-05-12,33.403332,34.633334999999995,33.256668,34.389998999999996,26.105605999999998,18797700,0.8198279999999976,1
7,2008-05-19,34.470001,35.103333,32.580002,32.59,24.73922,24537300,-1.3663859999999985,0
8,2008-05-26,32.613335,34.163334000000006,32.196667,33.740002000000004,25.61219,22471800,0.8729699999999987,1
9,2008-06-02,33.740002000000004,35.186668,33.049999,33.209998999999996,25.209866,25240500,-0.4023239999999966,0
10,2008-06-09,33.553333,35.646667,32.330002,35.593334000000006,27.019066,28465800,1.809199999999997,1
11,2008-06-16,35.330002,36.0,33.143333,33.473331,25.409769,27035400,-1.609296999999998,0
12,2008-06-23,33.66,33.663334000000006,31.413334000000003,31.923334000000004,24.23315,37781400,-1.1766190000000023,0
13,2008-06-30,31.906665999999998,31.936666,30.033333000000002,30.379998999999998,23.204689000000002,35534400,-1.0284609999999965,0
14,2008-07-07,30.483334000000003,31.256666,28.463333000000002,29.466666999999998,22.507074,41409300,-0.6976150000000025,0
15,2008-07-14,29.883333,31.063334,27.216666999999998,30.893333000000002,23.596785999999998,42508800,1.0897119999999987,1
16,2008-07-21,31.08,34.209998999999996,29.243334,32.053333,24.482809,35517000,0.8860230000000016,1
17,2008-07-28,31.666665999999996,34.16,30.809998999999998,33.459998999999996,25.557243,30990900,1.0744340000000001,1
18,2008-08-04,33.123333,35.52,32.776669,34.830002,26.603668,22536900,1.0464249999999993,1
19,2008-08-11,34.503334,36.330002,32.759997999999996,35.16,26.855721999999997,22398900,0.25205399999999756,1
20,2008-08-18,35.233334,35.246666,32.400002,34.0,25.9697,18482400,-0.886021999999997,0
21,2008-08-25,33.810001,35.323334,32.803333,34.833332,26.606211,13213800,0.6365109999999987,1
22,2008-09-01,35.003334,35.869999,32.59,33.556667,25.631071,17983800,-0.9751399999999997,0
23,2008-09-08,35.003334,35.59,30.719998999999998,31.916665999999996,24.378422,44865000,-1.2526489999999981,0
24,2008-09-15,30.396666999999997,36.0,27.120001000000002,36.0,27.497326,48713400,3.1189040000000006,1
25,2008-09-22,35.18,36.333332,30.506666,32.933334,25.154963000000002,17429700,-2.342362999999999,0
26,2008-09-29,33.413334000000006,33.5,27.553333000000002,27.553333000000002,21.045641,21919800,-4.109322000000002,0
27,2008-10-06,27.366667,28.996665999999998,17.690001000000002,21.67,16.660629,42762600,-4.385012,0
28,2008-10-13,23.299999,26.59,18.92,22.353333,17.185995000000002,42048300,0.5253660000000018,1
29,2008-10-20,21.879998999999998,23.653334,16.433332,18.493334,14.218303,31901700,-2.9676920000000013,0
30,2008-10-27,18.549999,22.793332999999997,17.993334,22.666666,17.426897,26939700,3.2085939999999997,1
31,2008-11-03,22.523332999999997,24.333334,20.066668,21.473333,16.509422,21567900,-0.9174749999999996,0
32,2008-11-10,21.773332999999997,21.933332,16.793332999999997,18.143333,13.949207999999999,31059600,-2.560214000000002,0
33,2008-11-17,17.446667,18.356667,15.173333,17.366667,13.352084,44117700,-0.5971239999999991,0
34,2008-11-24,17.75,20.5,17.063334,20.25,15.568879999999998,22547400,2.2167959999999987,1
35,2008-12-01,19.709999,20.706667000000003,16.783333,20.603333,15.840539000000001,28702800,0.2716590000000032,1
36,2008-12-08,21.066668,22.123333,19.146667,19.77,15.199845000000002,21198900,-0.6406939999999999,0
37,2008-12-15,19.99,22.083334,19.103333,20.913334,16.078884,24069300,0.879038999999997,1
38,2008-12-22,20.866667,20.996666,19.593334,19.879998999999998,15.284414000000002,9654300,-0.7944699999999969,0
39,2008-12-29,19.83,22.416666,19.280001000000002,22.200001,17.068108,15344700,1.783693999999997,1
40,2009-01-05,21.853333,23.606667,20.603333,20.700001,16.084763,24435300,-0.9833449999999999,0
41,2009-01-12,20.633333,20.700001,17.136667000000003,18.266666,14.193966,41082900,-1.8907969999999992,0
42,2009-01-19,17.98,18.186666,16.433332,17.446667,13.556795000000001,37212900,-0.6371709999999986,0
43,2009-01-26,17.866667,18.396667,15.92,16.139999,12.541455000000001,42579000,-1.0153400000000001,0
44,2009-02-02,15.786667000000001,18.963333,15.67,18.826666,14.629110999999998,35477700,2.0876559999999973,1
45,2009-02-09,18.693333,18.843334,17.093334,18.440001000000002,14.328657000000002,34188300,-0.30045399999999667,0
